pch18_Vdsat (ll=3.5e-07) X,pch18_Vdsat (ll=3.5e-07) Y,pch18_Vdsat (ll=4e-07) X,pch18_Vdsat (ll=4e-07) Y,pch18_Vdsat (ll=5e-07) X,pch18_Vdsat (ll=5e-07) Y,pch18_Vdsat (ll=6e-07) X,pch18_Vdsat (ll=6e-07) Y,pch18_Vdsat (ll=7e-07) X,pch18_Vdsat (ll=7e-07) Y,pch18_Vdsat (ll=8e-07) X,pch18_Vdsat (ll=8e-07) Y,pch18_Vdsat (ll=9e-07) X,pch18_Vdsat (ll=9e-07) Y,pch18_Vdsat (ll=1e-06) X,pch18_Vdsat (ll=1e-06) Y,pch18_Vdsat (ll=1.2e-06) X,pch18_Vdsat (ll=1.2e-06) Y,pch18_Vdsat (ll=1.4e-06) X,pch18_Vdsat (ll=1.4e-06) Y,pch18_Vdsat (ll=1.6e-06) X,pch18_Vdsat (ll=1.6e-06) Y,pch18_Vdsat (ll=1.8e-06) X,pch18_Vdsat (ll=1.8e-06) Y,pch18_Vdsat (ll=2e-06) X,pch18_Vdsat (ll=2e-06) Y,pch18_Vdsat (ll=2.2e-06) X,pch18_Vdsat (ll=2.2e-06) Y,pch18_Vdsat (ll=2.4e-06) X,pch18_Vdsat (ll=2.4e-06) Y
1.320000000000001,-0.6315426293715005,1.320000000000001,-0.6346522873847221,1.320000000000001,-0.6376636779988273,1.320000000000001,-0.6386376465989811,1.320000000000001,-0.6387437601488261,1.320000000000001,-0.6384653529397498,1.320000000000001,-0.6380202349070661,1.320000000000001,-0.6375118489292927,1.320000000000001,-0.6364811460932063,1.320000000000001,-0.6355367768240165,1.320000000000001,-0.6347079394055331,1.320000000000001,-0.6339882877913848,1.320000000000001,-0.6333632609565412,1.320000000000001,-0.632818012035771,1.320000000000001,-0.6323395405993721
1.330000000000001,-0.6388017122899174,1.330000000000001,-0.641991239258998,1.330000000000001,-0.6451008677491956,1.330000000000001,-0.646130998120617,1.330000000000001,-0.64627227499573,1.330000000000001,-0.6460173030121924,1.330000000000001,-0.6455885332815745,1.330000000000001,-0.6450919569095758,1.330000000000001,-0.6440766833857364,1.330000000000001,-0.6431415131464788,1.330000000000001,-0.6423184916596247,1.330000000000001,-0.6416026776037547,1.330000000000001,-0.6409802651201263,1.330000000000001,-0.6404368406900307,1.330000000000001,-0.6399596656795987
1.340000000000001,-0.646051397490373,1.340000000000001,-0.6493223933871866,1.340000000000001,-0.6525328446450335,1.340000000000001,-0.6536210916548214,1.340000000000001,-0.6537990457937819,1.340000000000001,-0.6535687103136919,1.340000000000001,-0.6531572627097025,1.340000000000001,-0.6526733000029761,1.340000000000001,-0.6516747034644158,1.340000000000001,-0.6507496537116343,1.340000000000001,-0.6499331555131503,1.340000000000001,-0.6492217386325683,1.340000000000001,-0.6486023940326137,1.340000000000001,-0.6480611689557788,1.340000000000001,-0.6475856053202443
1.350000000000001,-0.6532917558346937,1.350000000000001,-0.6566458008365996,1.350000000000001,-0.6599596348698631,1.350000000000001,-0.661107939242215,1.350000000000001,-0.6613240759797422,1.350000000000001,-0.6611195727771353,1.350000000000001,-0.6607264174687411,1.350000000000001,-0.6602558699890022,1.350000000000001,-0.6592751951295207,1.350000000000001,-0.658361185796483,1.350000000000001,-0.6575519174528595,1.350000000000001,-0.6568454569680664,1.350000000000001,-0.656229633608859,1.350000000000001,-0.6556909827004042,1.350000000000001,-0.6552173454163698
1.360000000000001,-0.6605228613431328,1.360000000000001,-0.6639615159951454,1.360000000000001,-0.6673812680285365,1.360000000000001,-0.6685915563384763,1.360000000000001,-0.6688473723691509,1.360000000000001,-0.6686698916713345,1.360000000000001,-0.6682959951301015,1.360000000000001,-0.6678396619029044,1.360000000000001,-0.6668781503720336,1.360000000000001,-0.6659760998173586,1.360000000000001,-0.6651747670639804,1.360000000000001,-0.6644738217659393,1.360000000000001,-0.6638619728021242,1.360000000000001,-0.6633262708071817,1.360000000000001,-0.6628548748598815
1.370000000000001,-0.6677447907716216,1.370000000000001,-0.6712695961679005,1.370000000000001,-0.674797776775558,1.370000000000001,-0.6760719614657202,1.370000000000001,-0.6763689448247143,1.370000000000001,-0.6762196712823247,1.370000000000001,-0.6758659962506851,1.370000000000001,-0.6754246737351526,1.370000000000001,-0.6744835640852551,1.370000000000001,-0.6735943890501763,1.370000000000001,-0.672801696756906,1.370000000000001,-0.6721068249790693,1.370000000000001,-0.671499403339778,1.370000000000001,-0.6709670249142391,1.370000000000001,-0.6704981852812806
1.380000000000001,-0.6749576232285316,1.380000000000001,-0.6785701012107572,1.380000000000001,-0.6822091964767302,1.380000000000001,-0.6835491758947362,1.380000000000001,-0.6838888059537911,1.380000000000001,-0.6837689186224566,1.380000000000001,-0.6834364240911246,1.380000000000001,-0.6830109061569571,1.380000000000001,-0.6820914338012988,1.380000000000001,-0.6812160493747832,1.380000000000001,-0.6804327015174022,1.380000000000001,-0.6797444611122574,1.380000000000001,-0.6791419194816779,1.380000000000001,-0.6786132391758615,1.380000000000001,-0.6781472708134084
1.390000000000001,-0.6821614398275397,1.390000000000001,-0.6858630931978357,1.390000000000001,-0.6896155649012914,1.390000000000001,-0.6910232233554415,1.390000000000001,-0.6914069708325076,1.390000000000001,-0.6913176431649657,1.390000000000001,-0.6910072843585006,1.390000000000001,-0.6905983622695965,1.390000000000001,-0.6897017594503139,1.390000000000001,-0.688841079041244,1.390000000000001,-0.688067778678236,1.390000000000001,-0.6873867269979789,1.390000000000001,-0.6867895177991993,1.390000000000001,-0.6862649100442546,1.390000000000001,-0.6858021278754084
1.400000000000001,-0.689356323373403,1.400000000000001,-0.6931486361198026,1.400000000000001,-0.6970169219418849,1.400000000000001,-0.6984941297731632,1.400000000000001,-0.6989234567542285,1.400000000000001,-0.6988658566018078,1.400000000000001,-0.6985785849715707,1.400000000000001,-0.6981870473755613,1.400000000000001,-0.6973145431405796,1.400000000000001,-0.6964694784563469,1.400000000000001,-0.6957069277104233,1.400000000000001,-0.6950336215913993,1.400000000000001,-0.6944421969732306,1.400000000000001,-0.6939220360699521,1.400000000000001,-0.6934627549752167
1.410000000000001,-0.6965423580777726,1.410000000000001,-0.7004267956103514,1.410000000000001,-0.7044133093599874,1.410000000000001,-0.7059619230284643,1.410000000000001,-0.7064382830003054,1.410000000000001,-0.7064135726227846,1.410000000000001,-0.7061503358465048,1.410000000000001,-0.7057769687696289,1.410000000000001,-0.704929788957642,1.410000000000001,-0.7041012499885054,1.410000000000001,-0.703350150032561,1.410000000000001,-0.7026851457829935,1.410000000000001,-0.7020999576095196,1.410000000000001,-0.701584617719363,1.410000000000001,-0.7011291525289078
1.420000000000001,-0.7037196293023998,1.420000000000001,-0.7076976386984132,1.420000000000001,-0.7118047705545779,1.420000000000001,-0.7134266327385932,1.420000000000001,-0.7139514706311892,1.420000000000001,-0.7139608067141524,1.420000000000001,-0.7137225487014273,1.420000000000001,-0.7133681355482172,1.420000000000001,-0.7125475027808992,1.420000000000001,-0.7117363977895902,1.420000000000001,-0.7109974488364759,1.420000000000001,-0.710341302227365,1.420000000000001,-0.7097628020698852,1.420000000000001,-0.709252657208005,1.420000000000001,-0.7088013226955687
1.430000000000001,-0.7108882233272976,1.430000000000001,-0.7149612335838483,1.430000000000001,-0.7191913503520436,1.430000000000001,-0.7208882900585881,1.430000000000001,-0.721463042296157,1.430000000000001,-0.7215075759750474,1.430000000000001,-0.7212952368781406,1.430000000000001,-0.720960558435384,1.430000000000001,-0.7201676921161547,1.430000000000001,-0.7193749276321503,1.430000000000001,-0.7186488289280728,1.430000000000001,-0.718002095186755,1.430000000000001,-0.7174307343179839,1.430000000000001,-0.7169261583480189,1.430000000000001,-0.7164792692263892
1.440000000000001,-0.7180482271416772,1.440000000000001,-0.7222176494345158,1.440000000000001,-0.7265730948154531,1.440000000000001,-0.7283469275004086,1.440000000000001,-0.7289730220600484,1.440000000000001,-0.729053898950162,1.440000000000001,-0.7288684151795717,1.440000000000001,-0.7285542496241407,1.440000000000001,-0.7277903659427716,1.440000000000001,-0.7270168467607973,1.440000000000001,-0.7263042965818571,1.440000000000001,-0.7256675303880954,1.440000000000001,-0.725103759778336,1.440000000000001,-0.7246051264089082,1.440000000000001,-0.7241629973266929
1.450000000000001,-0.7251997282555878,1.450000000000001,-0.7294669562028738,1.450000000000001,-0.7339500510715427,1.450000000000001,-0.7358025787684881,1.450000000000001,-0.7364814352455495,1.450000000000001,-0.7365997954773488,1.450000000000001,-0.7364420997215704,1.450000000000001,-0.7361492226317007,1.450000000000001,-0.7354155345741517,1.450000000000001,-0.7346621637565159,1.450000000000001,-0.73396385940813,1.450000000000001,-0.7333376148924607,1.450000000000001,-0.7327818852075528,1.450000000000001,-0.732289567990184,1.450000000000001,-0.7318525135298304
1.460000000000001,-0.7323428145304464,1.460000000000001,-0.7367092244603763,1.460000000000001,-0.7413222671538314,1.460000000000001,-0.7432552786103316,1.460000000000001,-0.7439883082897096,1.460000000000001,-0.7441452865487691,1.460000000000001,-0.7440163077978484,1.460000000000001,-0.7437454921674727,1.460000000000001,-0.7430432095304785,1.460000000000001,-0.7423108884127675,1.460000000000001,-0.74162752623169,1.460000000000001,-0.7410123569757393,1.460000000000001,-0.7404651185766715,1.460000000000001,-0.7399794909050214,1.460000000000001,-0.7395478255819495
1.470000000000001,-0.7394775740267356,1.470000000000001,-0.7439445252480683,1.470000000000001,-0.7486897918604786,1.470000000000001,-0.7507050626807793,1.470000000000001,-0.7514936686133743,1.470000000000001,-0.7516903941845036,1.470000000000001,-0.7515910577569258,1.470000000000001,-0.7513430740127568,1.470000000000001,-0.7506734034225645,1.470000000000001,-0.7499630316224376,1.470000000000001,-0.7492953069810556,1.470000000000001,-0.7486917660197301,1.470000000000001,-0.7481534689636847,1.470000000000001,-0.7476749040740507,1.470000000000001,-0.747248942336766
1.480000000000001,-0.7466040948673524,1.480000000000001,-0.751172929941928,1.480000000000001,-0.7560526746255539,1.480000000000001,-0.7581519674188162,1.480000000000001,-0.7589975445025096,1.480000000000001,-0.7592351413175132,1.480000000000001,-0.7591663688900179,1.480000000000001,-0.7589419849110718,1.480000000000001,-0.7583061298459334,1.480000000000001,-0.7576186052746414,1.480000000000001,-0.7569672125874016,1.480000000000001,-0.7563758524126653,1.480000000000001,-0.7558469464553901,1.480000000000001,-0.7553758174281756,1.480000000000001,-0.7549558736593405
1.490000000000001,-0.7537224651151411,1.490000000000001,-0.7583945101316839,1.490000000000001,-0.7634109654025726,1.490000000000001,-0.7655960299357636,1.490000000000001,-0.7664999650003262,1.490000000000001,-0.7667795516889236,1.490000000000001,-0.7667422613289724,1.490000000000001,-0.7665422424682319,1.490000000000001,-0.7659414032842472,1.490000000000001,-0.7652776221605824,1.490000000000001,-0.7646432548922585,1.490000000000001,-0.7640646274583732,1.490000000000001,-0.7635455620576971,1.490000000000001,-0.7630822418199738,1.490000000000001,-0.7626686303382298
1.5,-0.7608327726633805,1.5,-0.7656093375118236,1.5,-0.7707647145591591,1.5,-0.773037287913876,1.5,-0.7740009598092347,1.5,-0.7743236497528085,1.5,-0.7743187559533141,1.5,-0.7741438650612965,1.5,-0.7735792390212197,1.5,-0.7729400958876417,1.5,-0.7723234465632619,1.5,-0.7717581032933917,1.5,-0.7712493276138409,1.5,-0.7707941889426948,1.5,-0.7703872240052041
