nch18_Cgd_Cgg (ll=4e-07) X,nch18_Cgd_Cgg (ll=4e-07) Y,nch18_Cgd_Cgg (ll=5e-07) X,nch18_Cgd_Cgg (ll=5e-07) Y,nch18_Cgd_Cgg (ll=6e-07) X,nch18_Cgd_Cgg (ll=6e-07) Y,nch18_Cgd_Cgg (ll=7e-07) X,nch18_Cgd_Cgg (ll=7e-07) Y,nch18_Cgd_Cgg (ll=8e-07) X,nch18_Cgd_Cgg (ll=8e-07) Y,nch18_Cgd_Cgg (ll=9e-07) X,nch18_Cgd_Cgg (ll=9e-07) Y,nch18_Cgd_Cgg (ll=1e-06) X,nch18_Cgd_Cgg (ll=1e-06) Y,nch18_Cgd_Cgg (ll=1.2e-06) X,nch18_Cgd_Cgg (ll=1.2e-06) Y,nch18_Cgd_Cgg (ll=1.4e-06) X,nch18_Cgd_Cgg (ll=1.4e-06) Y,nch18_Cgd_Cgg (ll=1.6e-06) X,nch18_Cgd_Cgg (ll=1.6e-06) Y,nch18_Cgd_Cgg (ll=1.8e-06) X,nch18_Cgd_Cgg (ll=1.8e-06) Y,nch18_Cgd_Cgg (ll=2e-06) X,nch18_Cgd_Cgg (ll=2e-06) Y,nch18_Cgd_Cgg (ll=2.2e-06) X,nch18_Cgd_Cgg (ll=2.2e-06) Y,nch18_Cgd_Cgg (ll=2.4e-06) X,nch18_Cgd_Cgg (ll=2.4e-06) Y,nch18_Cgd_Cgg (ll=3.5e-07) X,nch18_Cgd_Cgg (ll=3.5e-07) Y
1.340000000000001,-0.09657150879571974,1.340000000000001,-0.07836574348321056,1.340000000000001,-0.06620178624496741,1.340000000000001,-0.05752612052808508,1.340000000000001,-0.05103770804942119,1.340000000000001,-0.04600804915241739,1.340000000000001,-0.04199872269394925,1.340000000000001,-0.03601707735760101,1.340000000000001,-0.03177648372841411,1.340000000000001,-0.02861968250615884,1.340000000000001,-0.02618234559585802,1.340000000000001,-0.02424645765092664,1.340000000000001,-0.02267368079129495,1.340000000000001,-0.02137206509158961,1.340000000000001,-0.1094911076001385
1.350000000000001,-0.09668266343357421,1.350000000000001,-0.07850245034646817,1.350000000000001,-0.06635814836671691,1.350000000000001,-0.05769829042578584,1.350000000000001,-0.0512230390345717,1.350000000000001,-0.04620463340419851,1.350000000000001,-0.04220512941197008,1.350000000000001,-0.03624002698833299,1.350000000000001,-0.0320130525008814,1.350000000000001,-0.02886782620339394,1.350000000000001,-0.02644055058576737,1.350000000000001,-0.02451355502809422,1.350000000000001,-0.02294873873064613,1.350000000000001,-0.02165432221843481,1.350000000000001,-0.10958623111738
1.360000000000001,-0.09680035582786688,1.360000000000001,-0.07864688389825145,1.360000000000001,-0.06652318468196811,1.360000000000001,-0.05787991752479302,1.360000000000001,-0.05141849397569416,1.360000000000001,-0.04641192284956527,1.360000000000001,-0.04242275730712105,1.360000000000001,-0.03647508543635974,1.360000000000001,-0.03226247852509378,1.360000000000001,-0.02912947567268355,1.360000000000001,-0.02671283413065603,1.360000000000001,-0.02479524402101636,1.360000000000001,-0.02323885284790585,1.360000000000001,-0.02195205980251175,1.360000000000001,-0.1096871723811948
1.370000000000001,-0.09692491829688647,1.370000000000001,-0.07879945316687025,1.370000000000001,-0.06669736505755164,1.370000000000001,-0.05807152166437295,1.370000000000001,-0.05162463503712943,1.370000000000001,-0.04663051639336627,1.370000000000001,-0.04265223779778107,1.370000000000001,-0.03672293988949524,1.370000000000001,-0.03252549592117897,1.370000000000001,-0.02940540568448198,1.370000000000001,-0.02700000691946271,1.370000000000001,-0.02509236752024464,1.370000000000001,-0.02354489522328548,1.370000000000001,-0.0222661766143213,1.370000000000001,-0.1097942172652988
1.380000000000001,-0.09705670183228932,1.380000000000001,-0.07896059058438451,1.380000000000001,-0.06688118647673798,1.380000000000001,-0.05827365282019281,1.380000000000001,-0.05184205705546145,1.380000000000001,-0.04686104779757592,1.380000000000001,-0.0428942390805626,1.380000000000001,-0.0369843175830543,1.380000000000001,-0.03280288158400267,1.380000000000001,-0.02969643612946873,1.380000000000001,-0.0273029268214227,1.380000000000001,-0.02540581743386659,1.380000000000001,-0.02386778861212497,1.380000000000001,-0.02259762360867117,1.380000000000001,-0.1099076674312246
1.390000000000001,-0.09719607725804659,1.390000000000001,-0.07913075339136344,1.390000000000001,-0.06707517462915485,1.390000000000001,-0.0584868928386412,1.390000000000001,-0.05207138939033029,1.390000000000001,-0.04710418762879978,1.390000000000001,-0.04314946815994029,1.390000000000001,-0.03725998796287405,1.390000000000001,-0.03309545745124178,1.390000000000001,-0.03000343437236561,1.390000000000001,-0.02762250131162287,1.390000000000001,-0.02573653717416681,1.390000000000001,-0.02420850898431241,1.390000000000001,-0.02294740651013078,1.390000000000001,-0.1100278413335888
1.400000000000001,-0.09734343643573604,1.400000000000001,-0.07931042509703426,1.400000000000001,-0.06727988556096506,1.400000000000001,-0.0587118572337572,1.400000000000001,-0.05231329783862609,1.400000000000001,-0.0473606452689027,1.400000000000001,-0.04341867294004352,1.400000000000001,-0.03755076490725196,1.400000000000001,-0.0334040928260657,1.400000000000001,-0.03032731765547027,1.400000000000001,-0.02795968994105603,1.400000000000001,-0.02608552418339577,1.400000000000001,-0.02456808809734057,1.400000000000001,-0.02331658842663523,1.400000000000001,-0.1101550752647982
1.410000000000001,-0.09749919351715645,1.410000000000001,-0.07950011699483713,1.410000000000001,-0.06749590738419531,1.410000000000001,-0.05894919704449266,1.410000000000001,-0.0525684866086208,1.410000000000001,-0.04763117098417021,1.410000000000001,-0.04370264437290595,1.410000000000001,-0.03785750899994376,1.410000000000001,-0.03372970674453861,1.410000000000001,-0.03066905554009163,1.410000000000001,-0.0283155068375281,1.410000000000001,-0.02645383248325634,1.410000000000001,-0.02494761608594802,1.410000000000001,-0.0237062924725947,1.410000000000001,-0.1102897244405307
1.420000000000001,-0.09766378624486124,1.420000000000001,-0.07970036973274947,1.420000000000001,-0.06772386204320323,1.420000000000001,-0.05919960074888626,1.420000000000001,-0.05283770034922771,1.420000000000001,-0.04791655804683653,1.420000000000001,-0.04400221865568936,1.420000000000001,-0.03818112984422837,1.420000000000001,-0.0340732703753858,1.420000000000001,-0.03102967237130235,1.420000000000001,-0.0286910232207242,1.420000000000001,-0.02684257522941178,1.420000000000001,-0.02534824404774064,1.420000000000001,-0.02411770437908909,1.420000000000001,-0.1104321641270689
1.430000000000001,-0.09783767730073688,1.430000000000001,-0.07991175493697356,1.430000000000001,-0.0679644071352053,1.430000000000001,-0.05946379623039155,1.430000000000001,-0.05312172622798635,1.430000000000001,-0.04821764490098811,1.430000000000001,-0.04431827946735502,1.430000000000001,-0.03852258840560031,1.430000000000001,-0.0344358094369628,1.430000000000001,-0.03141024974828897,1.430000000000001,-0.0290873699113008,1.430000000000001,-0.02725292724859769,1.430000000000001,-0.02577118660020902,1.430000000000001,-0.02455207506449832,1.430000000000001,-0.1105827908112403
1.440000000000001,-0.09802135570219299,1.440000000000001,-0.08013487688667212,1.440000000000001,-0.06821823778054868,1.440000000000001,-0.05974255279005656,1.440000000000001,-0.05342139604954665,1.440000000000001,-0.04853531736276193,1.440000000000001,-0.04465176023292395,1.440000000000001,-0.03888289936787601,1.440000000000001,-0.03481840661309495,1.440000000000001,-0.03181192897905017,1.440000000000001,-0.02950573981001465,1.440000000000001,-0.02768612753176268,1.440000000000001,-0.026217724380118,1.440000000000001,-0.02501072313422218,1.440000000000001,-0.1107420234133305
1.450000000000001,-0.09821533824486574,1.450000000000001,-0.08037037423637761,1.450000000000001,-0.06848608853697651,1.450000000000001,-0.06003668319647401,1.450000000000001,-0.05373758840433056,1.450000000000001,-0.04887051084237967,1.450000000000001,-0.04500364640082032,1.450000000000001,-0.03926313348437143,1.450000000000001,-0.03522220394589944,1.450000000000001,-0.03223591349425708,1.450000000000001,-0.02994739031861044,1.450000000000001,-0.02814348165205307,1.450000000000001,-0.02668920645134036,1.450000000000001,-0.02549503727296266,1.450000000000001,-0.1109103045428674
1.460000000000001,-0.09842017098996479,1.460000000000001,-0.08061892178147473,1.460000000000001,-0.06876873535048932,1.460000000000001,-0.06034704576339369,1.460000000000001,-0.05407123083467901,1.460000000000001,-0.04922421257286532,1.460000000000001,-0.04537497771581024,1.460000000000001,-0.03966441990230526,1.460000000000001,-0.03564840517974164,1.460000000000001,-0.03268347119071623,1.460000000000001,-0.0304136456694519,1.460000000000001,-0.02862636407138534,1.460000000000001,-0.02718705258182729,1.460000000000001,-0.02600647848738285,1.460000000000001,-0.1110881017966229
1.470000000000001,-0.09863643079348847,1.470000000000001,-0.08088123226074445,1.470000000000001,-0.06906699753352712,1.470000000000001,-0.06067454644258818,1.470000000000001,-0.05442330200310861,1.470000000000001,-0.04959746382727322,1.470000000000001,-0.04576685046671067,1.470000000000001,-0.04008794843468726,1.470000000000001,-0.03609827802609811,1.470000000000001,-0.03315593667007494,1.470000000000001,-0.03090589912569407,1.470000000000001,-0.02913622029381889,1.470000000000001,-0.0277127553445669,1.470000000000001,-0.02654658215082787,1.470000000000001,-0.1112759090975373
1.480000000000001,-0.09886472687349686,1.480000000000001,-0.08115805818835012,1.480000000000001,-0.06938173975906638,1.480000000000001,-0.06102014091697072,1.480000000000001,-0.05479483384430135,1.480000000000001,-0.04999136210287627,1.480000000000001,-0.04618041968433274,1.480000000000001,-0.04053497174965235,1.480000000000001,-0.03657315631429736,1.480000000000001,-0.03365471333316359,1.480000000000001,-0.03142561500816655,1.480000000000001,-0.02967456881796855,1.480000000000001,-0.0282678819910973,1.480000000000001,-0.02711695979523066,1.480000000000001,-0.1114742480725235
1.490000000000001,-0.09910570241043819,1.490000000000001,-0.08145019370581461,1.490000000000001,-0.06971387405682554,1.490000000000001,-0.06138483667606155,1.490000000000001,-0.05518691367910272,1.490000000000001,-0.05040706324702764,1.490000000000001,-0.04661690126103292,1.490000000000001,-0.0410068074424975,1.490000000000001,-0.03707444198788962,1.490000000000001,-0.03418127528471137,1.490000000000001,-0.03197433049908965,1.490000000000001,-0.03024300283430932,1.490000000000001,-0.02885407603945625,1.490000000000001,-0.02771930058837511,1.490000000000001,-0.1116836694662417
1.5,-0.09936003617416632,1.5,-0.08175847644247575,1.5,-0.07006436179508672,1.5,-0.06176969505267151,1.5,-0.05560068626510802,1.5,-0.05084578349529673,1.5,-0.04707757395876569,1.5,-0.04150483995057466,1.5,-0.03760360690077637,1.5,-0.03473716899711376,1.5,-0.03255365716632163,1.5,-0.03084319160648815,1.5,-0.0294730585114379,1.5,-0.02835537242743959,1.5,-0.1119047545869565
