pch18_Vgs_Vth (ll=3.5e-07) X,pch18_Vgs_Vth (ll=3.5e-07) Y,pch18_Vgs_Vth (ll=4e-07) X,pch18_Vgs_Vth (ll=4e-07) Y,pch18_Vgs_Vth (ll=5e-07) X,pch18_Vgs_Vth (ll=5e-07) Y,pch18_Vgs_Vth (ll=6e-07) X,pch18_Vgs_Vth (ll=6e-07) Y,pch18_Vgs_Vth (ll=7e-07) X,pch18_Vgs_Vth (ll=7e-07) Y,pch18_Vgs_Vth (ll=8e-07) X,pch18_Vgs_Vth (ll=8e-07) Y,pch18_Vgs_Vth (ll=9e-07) X,pch18_Vgs_Vth (ll=9e-07) Y,pch18_Vgs_Vth (ll=1e-06) X,pch18_Vgs_Vth (ll=1e-06) Y,pch18_Vgs_Vth (ll=1.2e-06) X,pch18_Vgs_Vth (ll=1.2e-06) Y,pch18_Vgs_Vth (ll=1.4e-06) X,pch18_Vgs_Vth (ll=1.4e-06) Y,pch18_Vgs_Vth (ll=1.6e-06) X,pch18_Vgs_Vth (ll=1.6e-06) Y,pch18_Vgs_Vth (ll=1.8e-06) X,pch18_Vgs_Vth (ll=1.8e-06) Y,pch18_Vgs_Vth (ll=2e-06) X,pch18_Vgs_Vth (ll=2e-06) Y,pch18_Vgs_Vth (ll=2.2e-06) X,pch18_Vgs_Vth (ll=2.2e-06) Y,pch18_Vgs_Vth (ll=2.4e-06) X,pch18_Vgs_Vth (ll=2.4e-06) Y
1.340000000000001,-0.7781748953149825,1.340000000000001,-0.7846913397735987,1.340000000000001,-0.7945380437157241,1.340000000000001,-0.8014872395654182,1.340000000000001,-0.8066035297722939,1.340000000000001,-0.8105126580239385,1.340000000000001,-0.813592368461485,1.340000000000001,-0.8160801107732852,1.340000000000001,-0.8198514423471728,1.340000000000001,-0.8225743547401627,1.340000000000001,-0.8246320183430893,1.340000000000001,-0.8262409852626292,1.340000000000001,-0.8275329649319572,1.340000000000001,-0.8285927186538546,1.340000000000001,-0.8294772875465078
1.350000000000001,-0.788174368562269,1.350000000000001,-0.7946908789089761,1.350000000000001,-0.8045376767888646,1.350000000000001,-0.811486935828332,1.350000000000001,-0.8166032711755149,1.350000000000001,-0.820512433164591,1.350000000000001,-0.823592169713969,1.350000000000001,-0.8260799328035014,1.350000000000001,-0.8298512953031669,1.350000000000001,-0.8325742295667183,1.350000000000001,-0.8346319094282011,1.350000000000001,-0.8362408888958153,1.350000000000001,-0.8375328785359724,1.350000000000001,-0.8385926403676991,1.350000000000001,-0.8394772159835104
1.360000000000001,-0.7981738392087588,1.360000000000001,-0.8046904155802246,1.360000000000001,-0.8145373076842779,1.360000000000001,-0.8214866301651951,1.360000000000001,-0.8266030108617615,1.360000000000001,-0.8305122067608496,1.360000000000001,-0.8335919695654684,1.360000000000001,-0.8360797535531319,1.360000000000001,-0.8398511471683817,1.360000000000001,-0.8425741034445906,1.360000000000001,-0.8446317996745973,1.360000000000001,-0.8462407917777413,1.360000000000001,-0.8475327914598558,1.360000000000001,-0.8485925614603403,1.360000000000001,-0.8494771438489047
1.370000000000001,-0.8081733073362614,1.370000000000001,-0.8146899498572026,1.370000000000001,-0.8245369364546454,1.370000000000001,-0.8314863226174186,1.370000000000001,-0.8366027488647008,1.370000000000001,-0.8405119788408277,1.370000000000001,-0.8435917680399673,1.370000000000001,-0.8460795730430024,1.370000000000001,-0.8498509979591562,1.370000000000001,-0.8525739763871272,1.370000000000001,-0.8546316890935214,1.370000000000001,-0.8562406939180869,1.370000000000001,-0.8575327037120841,1.370000000000001,-0.8585924819393117,1.370000000000001,-0.859477071149462
1.380000000000001,-0.8181727730271708,1.380000000000001,-0.8246894818105089,1.380000000000001,-0.834536563153452,1.380000000000001,-0.8414860132271751,1.380000000000001,-0.8466024852187002,1.380000000000001,-0.850511749433277,1.380000000000001,-0.8535915651620368,1.380000000000001,-0.8560793912944641,1.380000000000001,-0.8598508476922774,1.380000000000001,-0.8625738484080651,1.380000000000001,-0.8646315776965375,1.380000000000001,-0.8662405953268187,1.380000000000001,-0.8675326153013975,1.380000000000001,-0.8685924018123816,1.380000000000001,-0.8694769978921687
1.390000000000001,-0.8281722363646155,1.390000000000001,-0.8346890115115975,1.390000000000001,-0.8445361878351003,1.390000000000001,-0.8514857020375155,1.390000000000001,-0.8566022199589323,1.390000000000001,-0.8605115185676784,1.390000000000001,-0.8635913609568976,1.390000000000001,-0.8660792083294642,1.390000000000001,-0.8698506963850291,1.390000000000001,-0.8725737195215643,1.390000000000001,-0.8746314654955974,1.390000000000001,-0.8762404960142369,1.390000000000001,-0.877532526236829,1.390000000000001,-0.8785923210875879,1.390000000000001,-0.8794769240842587
1.400000000000001,-0.8381716974325846,1.400000000000001,-0.8446885390329187,1.400000000000001,-0.8545358105550401,1.400000000000001,-0.8614853890924785,1.400000000000001,-0.8666019531214707,1.400000000000001,-0.8705112862743348,1.400000000000001,-0.8735911554505245,1.400000000000001,-0.8760790241706388,1.400000000000001,-0.8798505440552744,1.400000000000001,-0.8825735897422836,1.400000000000001,-0.8846313525030703,1.400000000000001,-0.8862403959910208,1.400000000000001,-0.8875324365277575,1.400000000000001,-0.8885922397732755,1.400000000000001,-0.8894768497332396
1.410000000000001,-0.8481711563160733,1.410000000000001,-0.8546880644480696,1.410000000000001,-0.8645354313699039,1.410000000000001,-0.8714850744372091,1.410000000000001,-0.8766016847434078,1.410000000000001,-0.8805110525844709,1.410000000000001,-0.8835909486697285,1.410000000000001,-0.8860788388413828,1.410000000000001,-0.8898503907215196,1.410000000000001,-0.8925734590854284,1.410000000000001,-0.8946312387318158,1.410000000000001,-0.8962402952682766,1.410000000000001,-0.8975323461839387,1.410000000000001,-0.8985921578781367,1.410000000000001,-0.8994767748469414
1.420000000000001,-0.8581706131012294,1.420000000000001,-0.8646875878319152,1.420000000000001,-0.8745350503376365,1.420000000000001,-0.8814847581180989,1.420000000000001,-0.8866014148629742,1.420000000000001,-0.8905108175303486,1.420000000000001,-0.8935907406422656,1.420000000000001,-0.8960786523659532,1.420000000000001,-0.899850236402997,1.420000000000001,-0.9025733275668358,1.420000000000001,-0.9046311241952414,1.420000000000001,-0.9062401938575979,1.420000000000001,-0.9075322552155697,1.420000000000001,-0.9085920754112576,1.420000000000001,-0.90947669943355
1.430000000000001,-0.868170067875495,1.430000000000001,-0.8746871092607643,1.430000000000001,-0.8845346675176499,1.430000000000001,-0.8914844401829145,1.430000000000001,-0.8966011435196664,1.430000000000001,-0.900510581145381,1.430000000000001,-0.9035905313969356,1.430000000000001,-0.9060784647695665,1.430000000000001,-0.9098500811197496,1.430000000000001,-0.9125731952030405,1.430000000000001,-0.9146310089073618,1.430000000000001,-0.9162400917711215,1.430000000000001,-0.9175321636333303,1.430000000000001,-0.9185919923821625,1.430000000000001,-0.9194766235016592
1.440000000000001,-0.8781695207277671,1.440000000000001,-0.884686628812507,1.440000000000001,-0.8945342829709735,1.440000000000001,-0.9014841206809457,1.440000000000001,-0.9066008707543713,1.440000000000001,-0.9105103434642517,1.440000000000001,-0.9135903209637062,1.440000000000001,-0.9160782760785025,1.440000000000001,-0.9198499248927277,1.440000000000001,-0.922573062011354,1.440000000000001,-0.9246308928828808,1.440000000000001,-0.9262399890215918,1.440000000000001,-0.9275320714484513,1.440000000000001,-0.9285919088008815,1.440000000000001,-0.9294765470603122
1.450000000000001,-0.8881689717485437,1.450000000000001,-0.8946861465667703,1.450000000000001,-0.9045338967604023,1.450000000000001,-0.91148379966315,1.450000000000001,-0.9166005966095165,1.450000000000001,-0.9205101045230571,1.450000000000001,-0.9235901093738282,1.450000000000001,-0.9260780863202189,1.450000000000001,-0.9298497677438804,1.450000000000001,-0.9325729280099593,1.450000000000001,-0.9346307761372596,1.450000000000001,-0.9362398856224287,1.450000000000001,-0.9375319786727693,1.450000000000001,-0.9385918246779891,1.450000000000001,-0.9394764701190643
1.460000000000001,-0.8981684210300749,1.460000000000001,-0.9046856626050893,1.460000000000001,-0.9145335089506652,1.460000000000001,-0.9214834771823089,1.460000000000001,-0.9266003211292163,1.460000000000001,-0.9305098643594266,1.460000000000001,-0.9335898966599612,1.460000000000001,-0.9360778955234712,1.460000000000001,-0.9398496096962622,1.460000000000001,-0.9425727932179984,1.460000000000001,-0.9446306586868084,1.460000000000001,-0.9462397815878085,1.460000000000001,-0.9475318853188025,1.460000000000001,-0.9485917400246766,1.460000000000001,-0.9494763926880281
1.470000000000001,-0.9081678686665204,1.470000000000001,-0.9146851770110541,1.470000000000001,-0.9245331196085828,1.470000000000001,-0.9314831532931851,1.470000000000001,-0.9366000443594089,1.470000000000001,-0.9405096230126729,1.470000000000001,-0.9435896828563137,1.470000000000001,-0.9460777037184331,1.470000000000001,-0.9498494507741447,1.470000000000001,-0.9525726576556635,1.470000000000001,-0.9546305405487642,1.470000000000001,-0.956239676932734,1.470000000000001,-0.9575317913998116,1.470000000000001,-0.9585916548528214,1.470000000000001,-0.9594763147779426
1.480000000000001,-0.918167314754094,1.480000000000001,-0.9246846898704675,1.480000000000001,-0.9345327288032244,1.480000000000001,-0.9414828280526787,1.480000000000001,-0.9465997663480178,1.480000000000001,-0.9505093805239389,1.480000000000001,-0.9535894679987641,1.480000000000001,-0.9560775109368229,1.480000000000001,-0.9598492910031254,1.480000000000001,-0.9625725213443079,1.480000000000001,-0.9646304217413829,1.480000000000001,-0.9662395716731221,1.480000000000001,-0.9675316969298875,1.480000000000001,-0.9685915691750444,1.480000000000001,-0.9694762364002385
1.490000000000001,-0.9281667593912049,1.490000000000001,-0.93468420127149,1.490000000000001,-0.9445323366060693,1.490000000000001,-0.9514825015199826,1.490000000000001,-0.9565994871451,1.490000000000001,-0.9605091369363273,1.490000000000001,-0.9635892521250107,1.490000000000001,-0.9660773172120368,1.490000000000001,-0.9698491304102415,1.490000000000001,-0.9725723843065435,1.490000000000001,-0.9746303022840399,1.490000000000001,-0.9762394658258854,1.490000000000001,-0.9775316019240149,1.490000000000001,-0.9785914830047918,1.490000000000001,-0.9794761575670953
1.5,-0.9381662026785873,1.5,-0.9446837113047958,1.5,-0.9545319430911505,1.5,-0.9614821737567256,1.5,-0.9665992068029842,1.5,-0.9705088922950496,1.5,-0.9735890352746932,1.5,-0.9760771225792673,1.5,-0.9798489690240891,1.5,-0.9825722465663361,1.5,-0.9846301821973081,1.5,-0.9862393594090143,1.5,-0.9875315063981612,1.5,-0.9885913963563993,1.5,-0.9894760782915142
