pch18_Cgd_Cgg (ll=3.5e-07) X,pch18_Cgd_Cgg (ll=3.5e-07) Y,pch18_Cgd_Cgg (ll=4e-07) X,pch18_Cgd_Cgg (ll=4e-07) Y,pch18_Cgd_Cgg (ll=5e-07) X,pch18_Cgd_Cgg (ll=5e-07) Y,pch18_Cgd_Cgg (ll=6e-07) X,pch18_Cgd_Cgg (ll=6e-07) Y,pch18_Cgd_Cgg (ll=7e-07) X,pch18_Cgd_Cgg (ll=7e-07) Y,pch18_Cgd_Cgg (ll=8e-07) X,pch18_Cgd_Cgg (ll=8e-07) Y,pch18_Cgd_Cgg (ll=9e-07) X,pch18_Cgd_Cgg (ll=9e-07) Y,pch18_Cgd_Cgg (ll=1e-06) X,pch18_Cgd_Cgg (ll=1e-06) Y,pch18_Cgd_Cgg (ll=1.2e-06) X,pch18_Cgd_Cgg (ll=1.2e-06) Y,pch18_Cgd_Cgg (ll=1.4e-06) X,pch18_Cgd_Cgg (ll=1.4e-06) Y,pch18_Cgd_Cgg (ll=1.6e-06) X,pch18_Cgd_Cgg (ll=1.6e-06) Y,pch18_Cgd_Cgg (ll=1.8e-06) X,pch18_Cgd_Cgg (ll=1.8e-06) Y,pch18_Cgd_Cgg (ll=2e-06) X,pch18_Cgd_Cgg (ll=2e-06) Y,pch18_Cgd_Cgg (ll=2.2e-06) X,pch18_Cgd_Cgg (ll=2.2e-06) Y,pch18_Cgd_Cgg (ll=2.4e-06) X,pch18_Cgd_Cgg (ll=2.4e-06) Y
1.370000000000001,-0.1551644788671663,1.370000000000001,-0.1367813678748749,1.370000000000001,-0.1108366307292934,1.370000000000001,-0.09342023751155747,1.370000000000001,-0.08092961918275869,1.370000000000001,-0.07153853623341694,1.370000000000001,-0.0642234108647856,1.370000000000001,-0.05836629138491065,1.370000000000001,-0.04957665713910376,1.370000000000001,-0.04329999839356281,1.370000000000001,-0.0385969401404208,1.370000000000001,-0.03494399220958345,1.370000000000001,-0.03202642328831524,1.370000000000001,-0.02964368188169627,1.370000000000001,-0.02766195166460706
1.380000000000001,-0.155275240027258,1.380000000000001,-0.1368998336923885,1.380000000000001,-0.1109676317690397,1.380000000000001,-0.09356116560935082,1.380000000000001,-0.0810787659286992,1.380000000000001,-0.0716947173018405,1.380000000000001,-0.06438576235501241,1.380000000000001,-0.05853415512923719,1.380000000000001,-0.04975408294578457,1.380000000000001,-0.04348556024096385,1.380000000000001,-0.03878959813831222,1.380000000000001,-0.03514294611740346,1.380000000000001,-0.03223103390124654,1.380000000000001,-0.02985342463554803,1.380000000000001,-0.02787638718317704
1.390000000000001,-0.1553885918471848,1.390000000000001,-0.1370214829393513,1.390000000000001,-0.1111027765407626,1.390000000000001,-0.09370699068421519,1.390000000000001,-0.08123342584089951,1.390000000000001,-0.07185693228266837,1.390000000000001,-0.0645545989361067,1.390000000000001,-0.05870890241229152,1.390000000000001,-0.04993907332634048,1.390000000000001,-0.04367925669550482,1.390000000000001,-0.03899088167242648,1.390000000000001,-0.03535095690856728,1.390000000000001,-0.03244508603613019,1.390000000000001,-0.03007295582337864,1.390000000000001,-0.02810092686667406
1.400000000000001,-0.1555047297589898,1.400000000000001,-0.1371465325898245,1.400000000000001,-0.111242319864046,1.400000000000001,-0.09385799941852845,1.400000000000001,-0.08139391296346203,1.400000000000001,-0.07202551921911081,1.400000000000001,-0.06473028007854713,1.400000000000001,-0.05889091210697504,1.400000000000001,-0.05013204132408048,1.400000000000001,-0.04388153033161472,1.400000000000001,-0.03920125938519071,1.400000000000001,-0.03556851658206119,1.400000000000001,-0.03266909285269628,1.400000000000001,-0.03030280794275969,1.400000000000001,-0.02833612100831643
1.410000000000001,-0.1556238512277213,1.410000000000001,-0.1372752036878977,1.410000000000001,-0.111386523978563,1.410000000000001,-0.0940144885717115,1.410000000000001,-0.08156055360437736,1.410000000000001,-0.07220083027399682,1.410000000000001,-0.06491318098538953,1.410000000000001,-0.05908058024709154,1.410000000000001,-0.05033341959314072,1.410000000000001,-0.04409284539390255,1.410000000000001,-0.0394212233694923,1.410000000000001,-0.03579614215681676,1.410000000000001,-0.03290359393434786,1.410000000000001,-0.0305435411843507,1.410000000000001,-0.02858254875245588
1.420000000000001,-0.155746156527345,1.420000000000001,-0.1374077221588119,1.420000000000001,-0.1115356594255211,1.420000000000001,-0.09417676592673314,1.420000000000001,-0.08173368734120814,1.420000000000001,-0.07238323278951383,1.420000000000001,-0.06510369370175931,1.420000000000001,-0.05927832118295645,1.420000000000001,-0.05054366163737412,1.420000000000001,-0.04431368910968169,1.420000000000001,-0.03965129054711235,1.420000000000001,-0.03603437710967941,1.420000000000001,-0.03314915678029587,1.420000000000001,-0.03079574497361212,1.420000000000001,-0.02884081968190132
1.430000000000001,-0.1558718494956761,1.430000000000001,-0.1375443196066012,1.430000000000001,-0.1116900059272147,1.430000000000001,-0.094345151243201,1.430000000000001,-0.08191366803982712,1.430000000000001,-0.07257311036510028,1.430000000000001,-0.06530222824661765,1.430000000000001,-0.0594845687626783,1.430000000000001,-0.05076324308016754,1.430000000000001,-0.0445445730362572,1.430000000000001,-0.03989200408479561,1.430000000000001,-0.03628379285319837,1.430000000000001,-0.03340637833919119,1.430000000000001,-0.03106003955529946,1.430000000000001,-0.02911157544900077
1.440000000000001,-0.1560011382718719,1.440000000000001,-0.1376852341015115,1.440000000000001,-0.1118498532674545,1.440000000000001,-0.09451997721939556,1.440000000000001,-0.08210086488819088,1.440000000000001,-0.07277086395512464,1.440000000000001,-0.06550921376811382,1.440000000000001,-0.05969977754011706,1.440000000000001,-0.05099266296561464,1.440000000000001,-0.04478603444286199,1.440000000000001,-0.04014393484732681,1.440000000000001,-0.03654499025211519,1.440000000000001,-0.03367588658265288,1.440000000000001,-0.03133707761867778,1.440000000000001,-0.02939549144797705
1.450000000000001,-0.1561342360197991,1.450000000000001,-0.1378307109602289,1.450000000000001,-0.1120155021754097,1.450000000000001,-0.09470159046532993,1.450000000000001,-0.08229566344682042,1.450000000000001,-0.07297691298764065,1.450000000000001,-0.0657250997234458,1.450000000000001,-0.05992442401009491,1.450000000000001,-0.05123244509095475,1.450000000000001,-0.04503863772652569,1.450000000000001,-0.04040768288629765,1.450000000000001,-0.03681860117665771,1.450000000000001,-0.03395834211624556,1.450000000000001,-0.03162754596047212,1.450000000000001,-0.02969327852501362
1.460000000000001,-0.1562713616403512,1.460000000000001,-0.1379810035217091,1.460000000000001,-0.1121872652151284,1.460000000000001,-0.09489035248861928,1.460000000000001,-0.08249846671731752,1.460000000000001,-0.07319169650511272,1.460000000000001,-0.06595035708371107,1.460000000000001,-0.06015900787094027,1.460000000000001,-0.05148313936960022,1.460000000000001,-0.04530297586047212,1.460000000000001,-0.04068387896246577,1.460000000000001,-0.03710529008987185,1.460000000000001,-0.03425443982449165,1.460000000000001,-0.03193216718151636,1.460000000000001,-0.03000568472144809
1.470000000000001,-0.1564127404755534,1.470000000000001,-0.1381363739211541,1.470000000000001,-0.1123654676827212,1.470000000000001,-0.0950866406946107,1.470000000000001,-0.08270969622985799,1.470000000000001,-0.07341567432756589,1.470000000000001,-0.06618547956373304,1.470000000000001,-0.06040405331389511,1.470000000000001,-0.05174532322340296,1.470000000000001,-0.04557967187286037,1.470000000000001,-0.0409731860987157,1.470000000000001,-0.03740575566522637,1.470000000000001,-0.03456491054540621,1.470000000000001,-0.03225170141186553,1.470000000000001,-0.03033349704414206
1.480000000000001,-0.1565586050070461,1.480000000000001,-0.1382970938644222,1.480000000000001,-0.1125504485128902,1.480000000000001,-0.09529084940186291,1.480000000000001,-0.08292979315017984,1.480000000000001,-0.07364932823812471,1.480000000000001,-0.0664309848762859,1.480000000000001,-0.06066011033828725,1.480000000000001,-0.05201960300205555,1.480000000000001,-0.04586938035279944,1.480000000000001,-0.04127630115962503,1.480000000000001,-0.03772073242960094,1.480000000000001,-0.03489052276880274,1.480000000000001,-0.03258694805778767,1.480000000000001,-0.03067754325563859
1.490000000000001,-0.1567091955512941,1.490000000000001,-0.1384634454048909,1.490000000000001,-0.1127425611961567,1.490000000000001,-0.09550339087366766,1.490000000000001,-0.08315921940610728,1.490000000000001,-0.07389316319034975,1.490000000000001,-0.06668741600951704,1.490000000000001,-0.06092775609066586,1.490000000000001,-0.05230661542666928,1.490000000000001,-0.04617278897957054,1.490000000000001,-0.04159395645250404,1.490000000000001,-0.03805099242549919,1.490000000000001,-0.03523208435122315,1.490000000000001,-0.03293874756253595,1.490000000000001,-0.03103869367508712
1.5,-0.1568647609536166,1.5,-0.1386357217245172,1.5,-0.1129421747077904,1.5,-0.09572469636586578,1.5,-0.0833984588331292,1.5,-0.07414770853617079,1.5,-0.06695534252566054,1.5,-0.06120759622531004,1.5,-0.05260702905361282,1.5,-0.04649062006987147,1.5,-0.04192692134350445,1.5,-0.03839734688491019,1.5,-0.03559044423878633,1.5,-0.03330798317110603,1.5,-0.03141786297909436
