nch18_Cdd_Cgg (ll=2e-07) X,nch18_Cdd_Cgg (ll=2e-07) Y,nch18_Cdd_Cgg (ll=3e-07) X,nch18_Cdd_Cgg (ll=3e-07) Y,nch18_Cdd_Cgg (ll=4e-07) X,nch18_Cdd_Cgg (ll=4e-07) Y,nch18_Cdd_Cgg (ll=5e-07) X,nch18_Cdd_Cgg (ll=5e-07) Y,nch18_Cdd_Cgg (ll=6e-07) X,nch18_Cdd_Cgg (ll=6e-07) Y,nch18_Cdd_Cgg (ll=7e-07) X,nch18_Cdd_Cgg (ll=7e-07) Y,nch18_Cdd_Cgg (ll=8e-07) X,nch18_Cdd_Cgg (ll=8e-07) Y,nch18_Cdd_Cgg (ll=9e-07) X,nch18_Cdd_Cgg (ll=9e-07) Y,nch18_Cdd_Cgg (ll=1e-06) X,nch18_Cdd_Cgg (ll=1e-06) Y,nch18_Cdd_Cgg (ll=1.2e-06) X,nch18_Cdd_Cgg (ll=1.2e-06) Y,nch18_Cdd_Cgg (ll=1.4e-06) X,nch18_Cdd_Cgg (ll=1.4e-06) Y,nch18_Cdd_Cgg (ll=1.6e-06) X,nch18_Cdd_Cgg (ll=1.6e-06) Y,nch18_Cdd_Cgg (ll=1.8e-06) X,nch18_Cdd_Cgg (ll=1.8e-06) Y,nch18_Cdd_Cgg (ll=2e-06) X,nch18_Cdd_Cgg (ll=2e-06) Y,nch18_Cdd_Cgg (ll=2.2e-06) X,nch18_Cdd_Cgg (ll=2.2e-06) Y,nch18_Cdd_Cgg (ll=2.4e-06) X,nch18_Cdd_Cgg (ll=2.4e-06) Y
1.320000000000001,0.2254166824824882,1.320000000000001,0.1634101691292177,1.320000000000001,0.1295267018479598,1.320000000000001,0.1081853661106809,1.320000000000001,0.09355748232994054,1.320000000000001,0.08292995113098779,1.320000000000001,0.0748808091157392,1.320000000000001,0.06858964821052804,1.320000000000001,0.06354977977961873,1.320000000000001,0.05601047089741015,1.320000000000001,0.05012493919329803,1.320000000000001,0.04572976619111901,1.320000000000001,0.04233297171885112,1.320000000000001,0.03963645254573172,1.320000000000001,0.03744924908616595,1.320000000000001,0.03564350371180015
1.330000000000001,0.2255037053147082,1.330000000000001,0.1635536991622673,1.330000000000001,0.1297230739873645,1.330000000000001,0.1084297327547101,1.330000000000001,0.09384645205100572,1.330000000000001,0.083260139061369,1.330000000000001,0.0752493057810259,1.330000000000001,0.06899392278747658,1.330000000000001,0.06398760594243325,1.330000000000001,0.05650967421825655,1.330000000000001,0.0506489688011133,1.330000000000001,0.04627637513375845,1.330000000000001,0.04290024345950755,1.330000000000001,0.04022273350154538,1.330000000000001,0.0380530991580276,1.330000000000001,0.03626365868991099
1.340000000000001,0.2255936418522497,1.340000000000001,0.1637031008651222,1.340000000000001,0.1299281856606153,1.340000000000001,0.1086855681531985,1.340000000000001,0.09414950138651142,1.340000000000001,0.08360688629713155,1.340000000000001,0.07563671621559313,1.340000000000001,0.06941934811675698,1.340000000000001,0.06444871039136765,1.340000000000001,0.05703611299194036,1.340000000000001,0.05120168818456781,1.340000000000001,0.04685302085308949,1.340000000000001,0.04349880213335076,1.340000000000001,0.04084146458006304,1.340000000000001,0.03869048450344512,1.340000000000001,0.0369183639720876
1.350000000000001,0.2256866998133847,1.350000000000001,0.1638587206928669,1.350000000000001,0.1301425389837017,1.350000000000001,0.1089535326957049,1.350000000000001,0.09446744790930599,1.350000000000001,0.08397116365583329,1.350000000000001,0.07604415949967451,1.350000000000001,0.06986718611289681,1.350000000000001,0.06493449231609262,1.350000000000001,0.05759144455111755,1.350000000000001,0.05178483876466129,1.350000000000001,0.04746152421176787,1.350000000000001,0.04413054337586063,1.350000000000001,0.04149461171749497,1.350000000000001,0.03936343717096882,1.350000000000001,0.03760971383998613
1.360000000000001,0.2257830869099074,1.360000000000001,0.1640209155138929,1.360000000000001,0.1303666575606117,1.360000000000001,0.109234319344158,1.360000000000001,0.09480115262341353,1.360000000000001,0.08435399587625113,1.360000000000001,0.07647281869134509,1.360000000000001,0.07033877226471356,1.360000000000001,0.06544643361144027,1.360000000000001,0.05817742583380608,1.360000000000001,0.05240026661850926,1.360000000000001,0.04810381546164093,1.360000000000001,0.04479747663128034,1.360000000000001,0.04218425878194403,1.360000000000001,0.04007411098942827,1.360000000000001,0.03833992795177112
1.370000000000001,0.225883011824645,1.370000000000001,0.1641900539965012,1.370000000000001,0.1306010884185418,1.370000000000001,0.1095286561607149,1.370000000000001,0.09515152308481244,1.370000000000001,0.08475646531001442,1.370000000000001,0.07692394505520132,1.370000000000001,0.07083552036154221,1.370000000000001,0.06598610405946034,1.370000000000001,0.0587959193524348,1.370000000000001,0.05304992859353919,1.370000000000001,0.04878194049472233,1.370000000000001,0.04550173152907771,1.370000000000001,0.04291261406330892,1.370000000000001,0.04082478815948641,1.370000000000001,0.03911135802423917
1.380000000000001,0.2259866851534236,1.380000000000001,0.1643665180054923,1.380000000000001,0.1308464039980095,1.380000000000001,0.1098373089310789,1.380000000000001,0.09551951665186982,1.380000000000001,0.08517971576993331,1.380000000000001,0.07739886246745581,1.380000000000001,0.07135892740846196,1.380000000000001,0.06655516670630088,1.380000000000001,0.05944889935105972,1.380000000000001,0.05373589859749336,1.380000000000001,0.04949806725649609,1.380000000000001,0.04624556440834123,1.380000000000001,0.04368201689600124,1.380000000000001,0.04161788596233724,1.380000000000001,0.03992649461601241
1.390000000000001,0.2260943203169672,1.390000000000001,0.1645507040148309,1.390000000000001,0.1311032042048411,1.390000000000001,0.110161083890554,1.390000000000001,0.0959061438720788,1.390000000000001,0.08562495653998548,1.390000000000001,0.07789897199966542,1.390000000000001,0.07191057872899193,1.390000000000001,0.06715538342771842,1.390000000000001,0.06013845813285632,1.390000000000001,0.05446037404154162,1.390000000000001,0.05025449229407368,1.390000000000001,0.04703136495790945,1.390000000000001,0.04449494437762787,1.390000000000001,0.04245596354413705,1.390000000000001,0.04078797396592939
1.400000000000001,0.2262061344480439,1.400000000000001,0.1647430245424532,1.400000000000001,0.1313721185309698,1.400000000000001,0.1105008305598779,1.400000000000001,0.09631247201111613,1.400000000000001,0.0860934665507147,1.400000000000001,0.07842575668135825,1.400000000000001,0.07249215325088702,1.400000000000001,0.06778862067317182,1.400000000000001,0.06086681253386455,1.400000000000001,0.05522568240693593,1.400000000000001,0.05105364740412645,1.400000000000001,0.04786166293172233,1.400000000000001,0.04535401813779411,1.400000000000001,0.04334172872510577,1.400000000000001,0.04169858483047364
1.410000000000001,0.2263223492589913,1.410000000000001,0.1649439096132257,1.410000000000001,0.1316538082508769,1.410000000000001,0.1108574446975199,1.410000000000001,0.09673962872940983,1.410000000000001,0.08658659872229166,1.410000000000001,0.07898078643946076,1.410000000000001,0.07310542896727694,1.410000000000001,0.06845685537392167,1.410000000000001,0.06163631051185638,1.410000000000001,0.05603428789772287,1.410000000000001,0.05189810633680682,1.410000000000001,0.048739134889407,1.410000000000001,0.04626201110096589,1.410000000000001,0.04427804477131213,1.410000000000001,0.04266127525248377
1.420000000000001,0.2264431918945553,1.420000000000001,0.1651538082559963,1.420000000000001,0.1319489687003611,1.420000000000001,0.1112318713746634,1.420000000000001,0.09718880591037847,1.420000000000001,0.08710578447565963,1.420000000000001,0.07956572320959573,1.420000000000001,0.07375228856139658,1.420000000000001,0.0691621809952503,1.420000000000001,0.0624494378110249,1.420000000000001,0.05688879813298729,1.420000000000001,0.05279059150198193,1.420000000000001,0.04966661090140784,1.420000000000001,0.04722185417585544,1.420000000000001,0.04526793705494207,1.420000000000001,0.04367915918046965
1.430000000000001,0.2265688957747824,1.430000000000001,0.1653731900405792,1.430000000000001,0.1322583316441064,1.430000000000001,0.1116251081784927,1.430000000000001,0.09766126364323445,1.430000000000001,0.08765253840999535,1.430000000000001,0.08018232621098215,1.430000000000001,0.07443472517847839,1.430000000000001,0.06990681370677984,1.430000000000001,0.06330882465387924,1.430000000000001,0.05779197082186906,1.430000000000001,0.05373398061298781,1.430000000000001,0.05064708114600844,1.430000000000001,0.04823664279102777,1.430000000000001,0.04631459951532074,1.430000000000001,0.04475552284361491
1.440000000000001,0.2266997014325121,1.440000000000001,0.1656025466604124,1.440000000000001,0.1325826677382561,1.440000000000001,0.1120382085486625,1.440000000000001,0.09815833436171512,1.440000000000001,0.08822846314210932,1.440000000000001,0.08083245737274354,1.440000000000001,0.07515484832295483,1.440000000000001,0.07069309863780129,1.440000000000001,0.06421725240121258,1.440000000000001,0.05874672035313339,1.440000000000001,0.05473131319074918,1.440000000000001,0.05168370231238428,1.440000000000001,0.04930964318241737,1.440000000000001,0.04742140081820686,1.440000000000001,0.0458938307720774
1.450000000000001,0.2268358573498287,1.450000000000001,0.1658423935665062,1.450000000000001,0.1329227890938571,1.450000000000001,0.1124722852509186,1.450000000000001,0.09868142713827335,1.450000000000001,0.08883525430034225,1.450000000000001,0.08151808689487296,1.450000000000001,0.07591488985287227,1.450000000000001,0.07152351617647412,1.450000000000001,0.06517766010924017,1.450000000000001,0.0597561242183673,1.450000000000001,0.0557857968375239,1.450000000000001,0.05277980370941642,1.450000000000001,0.05044429832327266,1.450000000000001,0.04859189009497649,1.450000000000001,0.04709773133564447
1.460000000000001,0.2269776207976597,1.460000000000001,0.1660932716581703,1.460000000000001,0.1332795519466285,1.460000000000001,0.1129285139907434,1.460000000000001,0.09923203213109091,1.460000000000001,0.08947470566192979,1.460000000000001,0.08224129892183328,1.460000000000001,0.07671721003627763,1.460000000000001,0.07240068826264663,1.460000000000001,0.06619315089997725,1.460000000000001,0.06082342917396344,1.460000000000001,0.05690081317480997,1.460000000000001,0.0539388929645269,1.460000000000001,0.05164423337087549,1.460000000000001,0.04982980212651453,1.460000000000001,0.0483710616563808
1.470000000000001,0.2271252586825471,1.470000000000001,0.1663557490358532,1.470000000000001,0.1336538594380042,1.470000000000001,0.1134081371685885,1.470000000000001,0.0998117251787268,1.470000000000001,0.0901487144186504,1.470000000000001,0.08300429730072759,1.470000000000001,0.07756430362624168,1.470000000000001,0.07332738461381881,1.470000000000001,0.0672669980466611,1.470000000000001,0.06195205703201168,1.470000000000001,0.05807992332421336,1.470000000000001,0.0551646611804282,1.470000000000001,0.05291326048745001,1.470000000000001,0.05113906181914832,1.470000000000001,0.04971785173294384
1.480000000000001,0.2272790484044667,1.480000000000001,0.1666304228212681,1.480000000000001,0.1340466645117885,1.480000000000001,0.1139124677767027,1.480000000000001,0.1004221725342345,1.480000000000001,0.09085928655077254,1.480000000000001,0.08380941138909176,1.480000000000001,0.07845880590206007,1.480000000000001,0.07430652881240758,1.480000000000001,0.06840265066060726,1.480000000000001,0.0631456099542089,1.480000000000001,0.05932687279355626,1.480000000000001,0.05646098740069961,1.480000000000001,0.0542553828752492,1.480000000000001,0.05252378780214338,1.480000000000001,0.05114232759604213
1.490000000000001,0.2274392787294371,1.490000000000001,0.1669179210497834,1.490000000000001,0.1344589729300452,1.490000000000001,0.114442893435728,1.490000000000001,0.1010651357271202,1.490000000000001,0.09160854228382991,1.490000000000001,0.08465910186957191,1.490000000000001,0.07940349861398983,1.490000000000001,0.07534120416995271,1.490000000000001,0.06960373884946232,1.490000000000001,0.0644078751061123,1.490000000000001,0.06064559561342837,1.490000000000001,0.05783194221775367,1.490000000000001,0.05567479784821076,1.490000000000001,0.05398829495842395,1.490000000000001,0.05264891329642647
1.5,0.2276062506805365,1.5,0.1672189046398328,1.5,0.1348918464109645,1.5,0.1150008805670921,1.5,0.1017424765375271,1.5,0.09239872159649536,1.5,0.08555596652000461,1.5,0.08040131575761178,1.5,0.07643465927027737,1.5,0.07087407819957528,1.5,0.06574282851177649,1.5,0.06204021755205846,1.5,0.059281790339362,1.5,0.05717589874506668,1.5,0.05553709568255469,1.5,0.05424223150905771
