pch18_Cdd_Cgg (ll=2e-07) X,pch18_Cdd_Cgg (ll=2e-07) Y,pch18_Cdd_Cgg (ll=3e-07) X,pch18_Cdd_Cgg (ll=3e-07) Y,pch18_Cdd_Cgg (ll=4e-07) X,pch18_Cdd_Cgg (ll=4e-07) Y,pch18_Cdd_Cgg (ll=5e-07) X,pch18_Cdd_Cgg (ll=5e-07) Y,pch18_Cdd_Cgg (ll=6e-07) X,pch18_Cdd_Cgg (ll=6e-07) Y,pch18_Cdd_Cgg (ll=7e-07) X,pch18_Cdd_Cgg (ll=7e-07) Y,pch18_Cdd_Cgg (ll=8e-07) X,pch18_Cdd_Cgg (ll=8e-07) Y,pch18_Cdd_Cgg (ll=9e-07) X,pch18_Cdd_Cgg (ll=9e-07) Y,pch18_Cdd_Cgg (ll=1e-06) X,pch18_Cdd_Cgg (ll=1e-06) Y,pch18_Cdd_Cgg (ll=1.2e-06) X,pch18_Cdd_Cgg (ll=1.2e-06) Y,pch18_Cdd_Cgg (ll=1.4e-06) X,pch18_Cdd_Cgg (ll=1.4e-06) Y,pch18_Cdd_Cgg (ll=1.6e-06) X,pch18_Cdd_Cgg (ll=1.6e-06) Y,pch18_Cdd_Cgg (ll=1.8e-06) X,pch18_Cdd_Cgg (ll=1.8e-06) Y,pch18_Cdd_Cgg (ll=2e-06) X,pch18_Cdd_Cgg (ll=2e-06) Y,pch18_Cdd_Cgg (ll=2.2e-06) X,pch18_Cdd_Cgg (ll=2.2e-06) Y,pch18_Cdd_Cgg (ll=2.4e-06) X,pch18_Cdd_Cgg (ll=2.4e-06) Y
1.320000000000001,0.2572655135910177,1.320000000000001,0.1858556598181346,1.320000000000001,0.1465973868007364,1.320000000000001,0.1217079845671848,1.320000000000001,0.1041928515282886,1.320000000000001,0.09137637681698647,1.320000000000001,0.08159396944622539,1.320000000000001,0.0738841896155378,1.320000000000001,0.06765292202968483,1.320000000000001,0.05820234427141865,1.320000000000001,0.05176275990463736,1.320000000000001,0.04691291348723799,1.320000000000001,0.04313503971608188,1.320000000000001,0.04011355967927505,1.320000000000001,0.03764524210301634,1.320000000000001,0.03559335408315336
1.330000000000001,0.257359818336547,1.330000000000001,0.1859928111773305,1.330000000000001,0.1467661204543304,1.330000000000001,0.1219021740224677,1.330000000000001,0.1044029173516941,1.330000000000001,0.09159942922128092,1.330000000000001,0.08182808720623309,1.330000000000001,0.07412799144924358,1.330000000000001,0.06790535728050731,1.330000000000001,0.05846970006677085,1.330000000000001,0.05205781754297448,1.330000000000001,0.04723273423030836,1.330000000000001,0.04347714998353915,1.330000000000001,0.04047586021846743,1.330000000000001,0.0380259364448154,1.330000000000001,0.03599089252561916
1.340000000000001,0.2574549958489381,1.340000000000001,0.1861329783159043,1.340000000000001,0.1469396889171692,1.340000000000001,0.1221027453552919,1.340000000000001,0.1046203361153829,1.340000000000001,0.09183063918465763,1.340000000000001,0.08207105247409376,1.340000000000001,0.07438124647717922,1.340000000000001,0.06816778649133214,1.340000000000001,0.05874798518309264,1.340000000000001,0.0523655085144505,1.340000000000001,0.04756673110798663,1.340000000000001,0.04383484011523496,1.340000000000001,0.04085502394883644,1.340000000000001,0.03842467253959136,1.340000000000001,0.03640755961935632
1.350000000000001,0.2575513119588954,1.350000000000001,0.186276493270057,1.350000000000001,0.1471184866265328,1.350000000000001,0.12231015175277,1.350000000000001,0.104845592445758,1.350000000000001,0.09207051849449079,1.350000000000001,0.0823234014535901,1.350000000000001,0.07464451333599029,1.350000000000001,0.06844078917357126,1.350000000000001,0.05903781718059287,1.350000000000001,0.05268654192231215,1.350000000000001,0.0479156989462631,1.350000000000001,0.04420898495541557,1.350000000000001,0.04125200035708381,1.350000000000001,0.03884246954621354,1.350000000000001,0.03684443964340243
1.360000000000001,0.2576490230806524,1.360000000000001,0.1864236862027729,1.360000000000001,0.1473029128001616,1.360000000000001,0.1225248569193775,1.360000000000001,0.105079184974046,1.360000000000001,0.09231959580494992,1.360000000000001,0.08258568965667332,1.360000000000001,0.07491837210906595,1.360000000000001,0.06872496819447102,1.360000000000001,0.05933984028474792,1.360000000000001,0.05302165996957492,1.360000000000001,0.04828047161376072,1.360000000000001,0.04460050388415301,1.360000000000001,0.04166778855145543,1.360000000000001,0.039280400963226,1.360000000000001,0.03730267560351166
1.370000000000001,0.2577483778228323,1.370000000000001,0.1865748870486265,1.370000000000001,0.1474933731683046,1.370000000000001,0.122747336926132,1.370000000000001,0.1053216282147273,1.370000000000001,0.09257841854657833,1.370000000000001,0.08285849384688825,1.370000000000001,0.07520342630600049,1.370000000000001,0.06902095179408126,1.370000000000001,0.05965472748028131,1.370000000000001,0.05337164035089399,1.370000000000001,0.04866192469756268,1.370000000000001,0.04501036376003967,1.370000000000001,0.04210344045338336,1.370000000000001,0.03973959805184875,1.370000000000001,0.03778347286982398
1.380000000000001,0.2578496184940766,1.380000000000001,0.1867304270956285,1.380000000000001,0.1476902816758774,1.380000000000001,0.1229780820558121,1.380000000000001,0.1055734544552653,1.380000000000001,0.0928475548590796,1.380000000000001,0.08314241401572951,1.380000000000001,0.07550030488317679,1.380000000000001,0.06932939565040326,1.380000000000001,0.05998318266499681,1.380000000000001,0.05373729872420552,1.380000000000001,0.04906097827556434,1.380000000000001,0.04543958197340628,1.380000000000001,0.04256006411126045,1.380000000000001,0.04022125339066229,1.380000000000001,0.0382881029539983
1.390000000000001,0.2579529825146246,1.390000000000001,0.186890640513588,1.390000000000001,0.1478940621632994,1.390000000000001,0.1232175986521833,1.390000000000001,0.1058352156644207,1.390000000000001,0.09312759555407332,1.390000000000001,0.08343807539828366,1.390000000000001,0.07580966431150159,1.390000000000001,0.06965098499847856,1.390000000000001,0.06032594286879954,1.390000000000001,0.05411949126713678,1.390000000000001,0.04947859978981581,1.390000000000001,0.04588922961380649,1.390000000000001,0.04303882713920607,1.390000000000001,0.04072662456381032,1.390000000000001,0.03881790742650071
1.400000000000001,0.258058703744422,1.400000000000001,0.1870558658381352,1.400000000000001,0.1481051500343652,1.400000000000001,0.123466410980999,1.400000000000001,0.1061074854262247,1.400000000000001,0.09341915611435637,1.400000000000001,0.08374613053426724,1.400000000000001,0.07613219069705686,1.400000000000001,0.06998643680889528,1.400000000000001,0.06068378054291843,1.400000000000001,0.05451911732270921,1.400000000000001,0.04991580702465123,1.400000000000001,0.04636043475462267,1.400000000000001,0.04354096028254803,1.400000000000001,0.04125703798315653,1.400000000000001,0.03937430197307706
1.410000000000001,0.2581670137377209,1.410000000000001,0.1872264474191938,1.410000000000001,0.148323993919244,1.410000000000001,0.1237250631102819,1.410000000000001,0.1063908609063983,1.410000000000001,0.09372287873588894,1.410000000000001,0.08406726138022974,1.410000000000001,0.07646860196006867,1.410000000000001,0.07033650203080252,1.410000000000001,0.06105750592391103,1.410000000000001,0.05493712213823575,1.410000000000001,0.05037367119255605,1.410000000000001,0.04685438585654516,1.410000000000001,0.04406776111036171,1.410000000000001,0.04181389284315674,1.410000000000001,0.03995878058743747
1.420000000000001,0.2582781429335196,1.420000000000001,0.1874027368423099,1.420000000000001,0.1485510573404037,1.420000000000001,0.1239941208170699,1.420000000000001,0.1066859648576482,1.420000000000001,0.09403943441833081,1.420000000000001,0.08440218147826073,1.420000000000001,0.07681965007713239,1.420000000000001,0.0707019679040313,1.420000000000001,0.06144796947648113,1.420000000000001,0.05537449970054734,1.420000000000001,0.05085332012968942,1.420000000000001,0.04737233529034304,1.420000000000001,0.04462059783375037,1.420000000000001,0.04239866520519482,1.420000000000001,0.04057291989482618
1.430000000000001,0.2583923217905915,1.430000000000001,0.1875850943308629,1.430000000000001,0.1487868203889326,1.430000000000001,0.1242741735274406,1.430000000000001,0.1069934476698282,1.430000000000001,0.09436952510946128,1.430000000000001,0.08475163818600548,1.430000000000001,0.0771861233910581,1.430000000000001,0.07108366034430906,1.430000000000001,0.06185606441846091,1.430000000000001,0.05583229566973927,1.430000000000001,0.05135594160172866,1.430000000000001,0.04791560297775194,1.430000000000001,0.04520091324658317,1.430000000000001,0.04301291220578511,1.430000000000001,0.04121838359838534
1.440000000000001,0.2585097818752865,1.440000000000001,0.1877738901368065,1.440000000000001,0.1490317814183952,1.440000000000001,0.1245658362961962,1.440000000000001,0.107313989470454,1.440000000000001,0.0947138859082411,1.440000000000001,0.08511641497215576,1.440000000000001,0.07756884899201245,1.440000000000001,0.07148244640482092,1.440000000000001,0.06228272933048951,1.440000000000001,0.05631161041250721,1.440000000000001,0.051882786719229,1.440000000000001,0.04848558014743714,1.440000000000001,0.04581022878312045,1.440000000000001,0.04365827638030063,1.440000000000001,0.04189692703703336
1.450000000000001,0.2586307569097532,1.450000000000001,0.1879695059272189,1.450000000000001,0.1492864587629865,1.450000000000001,0.1248697518321057,1.450000000000001,0.1076483022804562,1.450000000000001,0.09507328733058594,1.450000000000001,0.08549733378082813,1.450000000000001,0.07796869517281807,1.450000000000001,0.07189923681650004,1.450000000000001,0.06272895085195418,1.450000000000001,0.05681360213483019,1.450000000000001,0.05243517345997648,1.450000000000001,0.04908373320082982,1.450000000000001,0.04645014868432044,1.450000000000001,0.04433649009076644,1.450000000000001,0.04261040183993711
1.460000000000001,0.2587554837877237,1.460000000000001,0.1881723361735825,1.460000000000001,0.1495513924863748,1.460000000000001,0.1251865925740482,1.460000000000001,0.1079971322293704,1.460000000000001,0.09544853764113406,1.460000000000001,0.08589525746736747,1.460000000000001,0.07838657396032589,1.460000000000001,0.0723349886084261,1.460000000000001,0.06319576646363617,1.460000000000001,0.05733949011224472,1.460000000000001,0.05301449029385309,1.460000000000001,0.04971160768018404,1.460000000000001,0.04712236426164056,1.460000000000001,0.04504938004271551,1.460000000000001,0.04336076065856277
1.470000000000001,0.2588842035645508,1.470000000000001,0.1883827895503709,1.470000000000001,0.1498271461672034,1.470000000000001,0.1255170628227748,1.470000000000001,0.1083612618333835,1.470000000000001,0.09584048525339037,1.470000000000001,0.08631109230712491,1.470000000000001,0.07882344372371286,1.470000000000001,0.07279070780857019,1.470000000000001,0.06368426735624148,1.470000000000001,0.05789055801426507,1.470000000000001,0.0536221999035487,1.470000000000001,0.05037083232847208,1.470000000000001,0.04782865824383762,1.470000000000001,0.04579887187219841,1.470000000000001,0.04415006195274987
1.480000000000001,0.2590171624277558,1.480000000000001,0.188601290349185,1.480000000000001,0.1501143087267866,1.480000000000001,0.125861900932305,1.480000000000001,0.1087415123387732,1.480000000000001,0.09625002119962492,1.480000000000001,0.08674579057766212,1.480000000000001,0.07928031185937773,1.480000000000001,0.07326745222388124,1.480000000000001,0.0641956013826082,1.480000000000001,0.05846815731766188,1.480000000000001,0.05425984299208528,1.480000000000001,0.05106312322777425,1.480000000000001,0.04857090918867661,1.480000000000001,0.04658699477977365,1.480000000000001,0.04498047480232999
1.490000000000001,0.2591546126539638,1.490000000000001,0.1888282799143606,1.490000000000001,0.1504134963040525,1.490000000000001,0.1262218815641824,1.490000000000001,0.1091387461323108,1.490000000000001,0.09667808167082986,1.490000000000001,0.08720035321367312,1.490000000000001,0.0797582375508769,1.490000000000001,0.07376633429740036,1.490000000000001,0.06473097608993199,1.490000000000001,0.05907371080139132,1.490000000000001,0.05492904216563146,1.490000000000001,0.05179028799970489,1.490000000000001,0.04935109593766014,1.490000000000001,0.04741588618380724,1.490000000000001,0.04585428371056995
1.5,0.2592968135577507,1.5,0.1890642181056419,1.5,0.1507253541822565,1.5,0.1265978180069512,1.5,0.1095538692191697,1.5,0.09712565062591823,1.5,0.08767583253274257,1.5,0.08025833460111367,1.5,0.07428852403880271,1.5,0.06529166182691803,1.5,0.05970871611405897,1.5,0.05563150587760094,1.5,0.05255423004825449,1.5,0.05017130208799933,1.5,0.04828779636073829,1.5,0.04677389336027598
