pch18_Vdsat (ll=2e-07) X,pch18_Vdsat (ll=2e-07) Y,pch18_Vdsat (ll=3e-07) X,pch18_Vdsat (ll=3e-07) Y,pch18_Vdsat (ll=4e-07) X,pch18_Vdsat (ll=4e-07) Y,pch18_Vdsat (ll=5e-07) X,pch18_Vdsat (ll=5e-07) Y,pch18_Vdsat (ll=6e-07) X,pch18_Vdsat (ll=6e-07) Y,pch18_Vdsat (ll=7e-07) X,pch18_Vdsat (ll=7e-07) Y,pch18_Vdsat (ll=8e-07) X,pch18_Vdsat (ll=8e-07) Y,pch18_Vdsat (ll=9e-07) X,pch18_Vdsat (ll=9e-07) Y,pch18_Vdsat (ll=1e-06) X,pch18_Vdsat (ll=1e-06) Y,pch18_Vdsat (ll=1.2e-06) X,pch18_Vdsat (ll=1.2e-06) Y,pch18_Vdsat (ll=1.4e-06) X,pch18_Vdsat (ll=1.4e-06) Y,pch18_Vdsat (ll=1.6e-06) X,pch18_Vdsat (ll=1.6e-06) Y,pch18_Vdsat (ll=1.8e-06) X,pch18_Vdsat (ll=1.8e-06) Y,pch18_Vdsat (ll=2e-06) X,pch18_Vdsat (ll=2e-06) Y,pch18_Vdsat (ll=2.2e-06) X,pch18_Vdsat (ll=2.2e-06) Y,pch18_Vdsat (ll=2.4e-06) X,pch18_Vdsat (ll=2.4e-06) Y
1.280000000000001,-0.451434005682928,1.280000000000001,-0.5249909159514965,1.280000000000001,-0.5636188241334443,1.280000000000001,-0.5883456133729535,1.280000000000001,-0.6000807497836531,1.280000000000001,-0.6073147469566781,1.280000000000001,-0.6121825415305614,1.280000000000001,-0.615660937670033,1.280000000000001,-0.6182584621146104,1.280000000000001,-0.6218569593010355,1.280000000000001,-0.6287492722031042,1.280000000000001,-0.6339394202813332,1.280000000000001,-0.6379879605702466,1.280000000000001,-0.6412337366496259,1.280000000000001,-0.6438936265601058,1.280000000000001,-0.6461128806112354
1.290000000000001,-0.4561199603679353,1.290000000000001,-0.5307832528022214,1.290000000000001,-0.5700710954843865,1.290000000000001,-0.595262002969947,1.290000000000001,-0.607246374778076,1.290000000000001,-0.6146436946683781,1.290000000000001,-0.6196269138272091,1.290000000000001,-0.623191134942085,1.290000000000001,-0.6258548783003378,1.290000000000001,-0.6295486060989979,1.290000000000001,-0.6364968399292461,1.290000000000001,-0.6417283783397043,1.290000000000001,-0.6458087028722638,1.290000000000001,-0.6490796009364981,1.290000000000001,-0.6517598136295175,1.290000000000001,-0.6539958252040666
1.300000000000001,-0.4607925962582571,1.300000000000001,-0.5365660075951709,1.300000000000001,-0.5765180313439707,1.300000000000001,-0.602176950898189,1.300000000000001,-0.6144136382076437,1.300000000000001,-0.6219765587563464,1.300000000000001,-0.6270769550231297,1.300000000000001,-0.6307283897826893,1.300000000000001,-0.6334594782659274,1.300000000000001,-0.6372501489394983,1.300000000000001,-0.644254184020654,1.300000000000001,-0.6495270071054845,1.300000000000001,-0.6536390235436468,1.300000000000001,-0.6569349628955605,1.300000000000001,-0.659635427573118,1.300000000000001,-0.6618881342266882
1.310000000000001,-0.465452163797932,1.310000000000001,-0.5423393398688529,1.310000000000001,-0.5829597385418765,1.310000000000001,-0.6090905346740373,1.310000000000001,-0.6215825979882008,1.310000000000001,-0.629313386318096,1.310000000000001,-0.6345327059195747,1.310000000000001,-0.6382727392174878,1.310000000000001,-0.6410722967465174,1.310000000000001,-0.6449616203761639,1.310000000000001,-0.6520213322634119,1.310000000000001,-0.6573353306647843,1.310000000000001,-0.6614789437258005,1.310000000000001,-0.6647998412741876,1.310000000000001,-0.6675204851565879,1.310000000000001,-0.6697898227791822
1.320000000000001,-0.470098911323247,1.320000000000001,-0.5481034090512339,1.320000000000001,-0.589396324768782,1.320000000000001,-0.6160028332085673,1.320000000000001,-0.628753313803501,1.320000000000001,-0.6366542264096489,1.320000000000001,-0.6419942093833236,1.320000000000001,-0.6458242224020733,1.320000000000001,-0.6486933706481838,1.320000000000001,-0.6526830551795766,1.320000000000001,-0.6597983146407077,1.320000000000001,-0.6651533752829306,1.320000000000001,-0.6693284867233416,1.320000000000001,-0.6726742569686177,1.320000000000001,-0.6754150052817223,1.320000000000001,-0.6777009080860726
1.330000000000001,-0.4747330848636293,1.330000000000001,-0.5538583742513519,1.330000000000001,-0.5958278983760449,1.330000000000001,-0.6229139266186621,1.330000000000001,-0.6359258469224783,1.330000000000001,-0.6439991298675084,1.330000000000001,-0.6494615101717232,1.330000000000001,-0.6533828804490128,1.330000000000001,-0.6563227388761452,1.330000000000001,-0.6604144901667767,1.330000000000001,-0.6675851631655038,1.330000000000001,-0.6729811692391505,1.330000000000001,-0.6771876778399257,1.330000000000001,-0.6805582328604931,1.330000000000001,-0.6833190088231633,1.330000000000001,-0.6856214093335317
1.340000000000001,-0.4793549279714427,1.340000000000001,-0.5596043940773086,1.340000000000001,-0.6022545682007545,1.340000000000001,-0.6298238960639232,1.340000000000001,-0.6431002600424492,1.340000000000001,-0.6513481491563274,1.340000000000001,-0.6569346547831246,1.340000000000001,-0.6609487562797914,1.340000000000001,-0.6639604421875887,1.340000000000001,-0.6681559640543782,1.340000000000001,-0.6753819117365539,1.340000000000001,-0.680818742684007,1.340000000000001,-0.6850565442364067,1.340000000000001,-0.6884517936753094,1.340000000000001,-0.6912325184869534,1.340000000000001,-0.693551347527597
1.350000000000001,-0.4839646815778877,1.350000000000001,-0.5653416264783017,1.350000000000001,-0.6086764434142745,1.350000000000001,-0.6367328236078265,1.350000000000001,-0.6502766171570966,1.350000000000001,-0.6587013382415158,1.350000000000001,-0.6644136913320375,1.350000000000001,-0.6685218945012062,1.350000000000001,-0.6716065230683322,1.350000000000001,-0.6759075173347315,1.350000000000001,-0.6831885960169044,1.350000000000001,-0.6886661275188779,1.350000000000001,-0.6929351148106599,1.350000000000001,-0.6963549658620615,1.350000000000001,-0.6991555586899184,1.350000000000001,-0.7014907453729783
1.360000000000001,-0.4885625838724832,1.360000000000001,-0.5710702286085391,1.360000000000001,-0.615093633392519,1.360000000000001,-0.6436407921019366,1.360000000000001,-0.6574549834483545,1.360000000000001,-0.6660587524860412,1.360000000000001,-0.6718986694484436,1.360000000000001,-0.6761023413056341,1.360000000000001,-0.6792610256331761,1.360000000000001,-0.6836691921748745,1.360000000000001,-0.6910052533346398,1.360000000000001,-0.6965233572973991,1.360000000000001,-0.7008234200987957,1.360000000000001,-0.7042677774939319,1.360000000000001,-0.707088155459345,1.360000000000001,-0.709439627172076
1.370000000000001,-0.4931488702038355,1.370000000000001,-0.5767903567111029,1.370000000000001,-0.6215062476064743,1.370000000000001,-0.6505478850922152,1.370000000000001,-0.6646354252018148,1.370000000000001,-0.6734204485713556,1.370000000000001,-0.6793896402013828,1.370000000000001,-0.6836901443953614,1.370000000000001,-0.6869239955498576,1.370000000000001,-0.6914410323382904,1.370000000000001,-0.6988319226062141,1.370000000000001,-0.7043904671487228,1.370000000000001,-0.7087214921977469,1.370000000000001,-0.7121902581897758,1.370000000000001,-0.7150303363534,1.370000000000001,-0.7173980187439173
1.380000000000001,-0.4977237729995959,1.380000000000001,-0.5825021660200811,1.380000000000001,-0.6279143955317923,1.380000000000001,-0.657454186746831,1.380000000000001,-0.6718180097454679,1.380000000000001,-0.6807864844425844,1.380000000000001,-0.6868866560470461,1.380000000000001,-0.6912853529313568,1.380000000000001,-0.694595479987191,1.380000000000001,-0.699223083129843,1.380000000000001,-0.7066686442823593,1.380000000000001,-0.7122674937230543,1.380000000000001,-0.716629364709618,1.380000000000001,-0.7201224390568489,1.380000000000001,-0.7229821304019902,1.380000000000001,-0.7253659473632209
1.390000000000001,-0.5022875217037069,1.390000000000001,-0.5882058106793826,1.390000000000001,-0.6343181865763453,1.390000000000001,-0.6643597818051358,1.390000000000001,-0.6790028054120248,1.390000000000001,-0.688156919278602,1.390000000000001,-0.6943897708022193,1.390000000000001,-0.6988880175074272,1.390000000000001,-0.7022755275883397,1.390000000000001,-0.7070153913650257,1.390000000000001,-0.7145154603179918,1.390000000000001,-0.7201544751604356,1.390000000000001,-0.724547072708528,1.390000000000001,-0.7280643526554342,1.390000000000001,-0.7309435680690812,1.390000000000001,-0.7333434417202367
1.400000000000001,-0.506840342729222,1.400000000000001,-0.593901443676918,1.400000000000001,-0.6407177300250083,1.400000000000001,-0.6712647555478326,1.400000000000001,-0.6861898815255483,1.400000000000001,-0.6955318134880213,1.400000000000001,-0.7018990396444186,1.400000000000001,-0.7064981901511023,1.400000000000001,-0.7099641884704858,1.400000000000001,-0.7148180053645845,1.400000000000001,-0.7223724141668696,1.400000000000001,-0.7280514510837423,1.400000000000001,-0.7324746527310005,1.400000000000001,-0.736016032986239,1.400000000000001,-0.7389146812368088,1.400000000000001,-0.7413305319020381
1.410000000000001,-0.5113824594251288,1.410000000000001,-0.5995892167929273,1.410000000000001,-0.6471131350010877,1.410000000000001,-0.6781691937886662,1.410000000000001,-0.6933793084133979,1.410000000000001,-0.7029112287326846,1.410000000000001,-0.7094145191403642,1.410000000000001,-0.7141159243530917,1.410000000000001,-0.7176615142529638,1.410000000000001,-0.7226309749765347,1.410000000000001,-0.7302395508031215,1.410000000000001,-0.7359584626176565,1.410000000000001,-0.7404121427914752,1.410000000000001,-0.7439775155019092,1.410000000000001,-0.7468955032131651,1.410000000000001,-0.7493272493959988
1.420000000000001,-0.5159140920557658,1.420000000000001,-0.6052692805614337,1.420000000000001,-0.6535045104440091,1.420000000000001,-0.6850731828883384,1.420000000000001,-0.7005711574450326,1.420000000000001,-0.7102952279804985,1.420000000000001,-0.716936267305106,1.420000000000001,-0.7217412751277692,1.420000000000001,-0.725367558116105,1.420000000000001,-0.7304543516277504,1.420000000000001,-0.7381169167716284,1.420000000000001,-0.7438755524353763,1.420000000000001,-0.7483595824243781,1.420000000000001,-0.7519488371442147,1.420000000000001,-0.7548860687642173,1.420000000000001,-0.7573336271173383
1.430000000000001,-0.5204354577915493,1.430000000000001,-0.6109417842439131,1.430000000000001,-0.6598919651032,1.430000000000001,-0.6919768097916714,1.430000000000001,-0.7077655010996059,1.430000000000001,-0.7176838755903371,1.430000000000001,-0.7244643436945344,1.430000000000001,-0.7293742991073476,1.430000000000001,-0.7330823748937203,1.430000000000001,-0.738288188407912,1.430000000000001,-0.7460045602696451,1.430000000000001,-0.7518027648355103,1.430000000000001,-0.7563170127549577,1.430000000000001,-0.7599300364085764,1.430000000000001,-0.7628864141721646,1.430000000000001,-0.7653496994611491
1.440000000000001,-0.5249467707098502,1.440000000000001,-0.6166068758144464,1.440000000000001,-0.6662756075481924,1.440000000000001,-0.6988801620894487,1.440000000000001,-0.7149624130647122,1.440000000000001,-0.725077237431626,1.440000000000001,-0.731998809534435,1.440000000000001,-0.7370150546732497,1.440000000000001,-0.7408060212024431,1.440000000000001,-0.7461325401889298,1.440000000000001,-0.7539025312624735,1.440000000000001,-0.7597401458510169,1.440000000000001,-0.7642844766005986,1.440000000000001,-0.7679211534372733,1.440000000000001,-0.7708965773209825,1.440000000000001,-0.773375502380683
1.450000000000001,-0.529448241804978,1.450000000000001,-0.6222647019557183,1.450000000000001,-0.6726555461953732,1.450000000000001,-0.7057833281066576,1.450000000000001,-0.7221619683690326,1.450000000000001,-0.7324753810420607,1.450000000000001,-0.7395397278894763,1.450000000000001,-0.7446636021278809,1.450000000000001,-0.7485385556113364,1.450000000000001,-0.7539874637829214,1.450000000000001,-0.7618108816357302,1.450000000000001,-0.767687743392668,1.450000000000001,-0.7722620186043161,1.450000000000001,-0.7759222301430446,1.450000000000001,-0.7789165978102304,1.450000000000001,-0.7814110734919371
1.460000000000001,-0.5339400790063393,1.460000000000001,-0.6279154080653925,1.460000000000001,-0.6790318893519096,1.460000000000001,-0.7126863970191538,1.460000000000001,-0.7293642435518426,1.460000000000001,-0.7398783758267521,1.460000000000001,-0.747087163875738,1.460000000000001,-0.752320003910485,1.460000000000001,-0.7562800388552285,1.460000000000001,-0.7618530181420687,1.460000000000001,-0.7697296653864719,1.460000000000001,-0.7756456074282807,1.460000000000001,-0.7802496854011101,1.460000000000001,-0.7839333103627647,1.460000000000001,-0.7869465170968342,1.460000000000001,-0.7894564522045786
1.470000000000001,-0.5384224872038886,1.470000000000001,-0.6335591382724982,1.470000000000001,-0.6854047452776264,1.470000000000001,-0.7195894590010551,1.470000000000001,-0.7365693168723728,1.470000000000001,-0.7472862933019571,1.470000000000001,-0.7546411849198253,1.470000000000001,-0.7599843248600209,1.470000000000001,-0.7640305340944992,1.470000000000001,-0.7697292646026284,1.470000000000001,-0.7776589388544253,1.470000000000001,-0.7836137901979751,1.470000000000001,-0.7882475258169036,1.470000000000001,-0.7919544400406316,1.470000000000001,-0.7949863786637112,1.470000000000001,-0.7975116798770798
1.480000000000001,-0.5428956682801537,1.480000000000001,-0.6391960354635862,1.480000000000001,-0.6917742222659262,1.480000000000001,-0.7264926054051247,1.480000000000001,-0.7437772685617835,1.480000000000001,-0.7546992073860649,1.480000000000001,-0.7622018610667881,1.480000000000001,-0.7676566325267762,1.480000000000001,-0.7717901072228153,1.480000000000001,-0.7776162671741611,1.480000000000001,-0.7855987609925801,1.480000000000001,-0.7915923464636055,1.480000000000001,-0.7962555910969904,1.480000000000001,-0.7999856674371062,1.480000000000001,-0.803036228210834,1.480000000000001,-0.8055767999917822
1.490000000000001,-0.5473598211480927,1.490000000000001,-0.6448262413185621,1.490000000000001,-0.698140428744863,1.490000000000001,-0.7333959289783478,1.490000000000001,-0.7509881811196871,1.490000000000001,-0.7621171947389007,1.490000000000001,-0.7697692653372765,1.490000000000001,-0.7753369975326283,1.490000000000001,-0.779558827222156,1.490000000000001,-0.7855140928726942,1.490000000000001,-0.7935491936737236,1.490000000000001,-0.7995813337872391,1.490000000000001,-0.8042739351579061,1.490000000000001,-0.8080270433566857,1.490000000000001,-0.8110961138616263,1.490000000000001,-0.8136518583423947
1.5,-0.5518151417942239,1.5,-0.6504498963561782,1.5,-0.7045034733997821,1.5,-0.7402995241143226,1.5,-0.7582021396555928,1.5,-0.7695403351482022,1.5,-0.7773434741311527,1.5,-0.7830254939760335,1.5,-0.7873367665604865,1.5,-0.7934228120923789,1.5,-0.8015103020249009,1.5,-0.8075808128289564,1.5,-0.812302614852137,1.5,-0.8160786213833997,1.5,-0.8191660863731708,1.5,-0.8217369032224191
