pch18_Vgs_Vth (ll=2e-07) X,pch18_Vgs_Vth (ll=2e-07) Y,pch18_Vgs_Vth (ll=3e-07) X,pch18_Vgs_Vth (ll=3e-07) Y,pch18_Vgs_Vth (ll=4e-07) X,pch18_Vgs_Vth (ll=4e-07) Y,pch18_Vgs_Vth (ll=5e-07) X,pch18_Vgs_Vth (ll=5e-07) Y,pch18_Vgs_Vth (ll=6e-07) X,pch18_Vgs_Vth (ll=6e-07) Y,pch18_Vgs_Vth (ll=7e-07) X,pch18_Vgs_Vth (ll=7e-07) Y,pch18_Vgs_Vth (ll=8e-07) X,pch18_Vgs_Vth (ll=8e-07) Y,pch18_Vgs_Vth (ll=9e-07) X,pch18_Vgs_Vth (ll=9e-07) Y,pch18_Vgs_Vth (ll=1e-06) X,pch18_Vgs_Vth (ll=1e-06) Y,pch18_Vgs_Vth (ll=1.2e-06) X,pch18_Vgs_Vth (ll=1.2e-06) Y,pch18_Vgs_Vth (ll=1.4e-06) X,pch18_Vgs_Vth (ll=1.4e-06) Y,pch18_Vgs_Vth (ll=1.6e-06) X,pch18_Vgs_Vth (ll=1.6e-06) Y,pch18_Vgs_Vth (ll=1.8e-06) X,pch18_Vgs_Vth (ll=1.8e-06) Y,pch18_Vgs_Vth (ll=2e-06) X,pch18_Vgs_Vth (ll=2e-06) Y,pch18_Vgs_Vth (ll=2.2e-06) X,pch18_Vgs_Vth (ll=2.2e-06) Y,pch18_Vgs_Vth (ll=2.4e-06) X,pch18_Vgs_Vth (ll=2.4e-06) Y
1.230000000000001,-0.6631227255161238,1.230000000000001,-0.6958417703884365,1.230000000000001,-0.7109836645607135,1.230000000000001,-0.7194832314970592,1.230000000000001,-0.7273216817354571,1.230000000000001,-0.7327787137930866,1.230000000000001,-0.7368110887492832,1.230000000000001,-0.7399209541995093,1.230000000000001,-0.742397738498473,1.230000000000001,-0.7461054557132205,1.230000000000001,-0.7497903282333287,1.230000000000001,-0.7525499728657548,1.230000000000001,-0.7546974900714474,1.230000000000001,-0.7564181775182455,1.230000000000001,-0.7578289333043513,1.230000000000001,-0.7590072720081846
1.240000000000001,-0.6728961672679264,1.240000000000001,-0.7057005389903614,1.240000000000001,-0.7208786825941991,1.240000000000001,-0.7293992829755868,1.240000000000001,-0.7372504218594075,1.240000000000001,-0.7427169926544667,1.240000000000001,-0.7467567506451447,1.240000000000001,-0.7498724792783518,1.240000000000001,-0.7523540219379194,1.240000000000001,-0.7560689736455088,1.240000000000001,-0.7597589715977477,1.240000000000001,-0.7625224989732348,1.240000000000001,-0.7646730559639714,1.240000000000001,-0.7663961858358853,1.240000000000001,-0.767808945734868,1.240000000000001,-0.7689889576764564
1.250000000000001,-0.6826690337239754,1.250000000000001,-0.7155587387048934,1.250000000000001,-0.7307731710357865,1.250000000000001,-0.739314848392674,1.250000000000001,-0.7471787092862018,1.250000000000001,-0.7526548548595067,1.250000000000001,-0.7567020296475793,1.250000000000001,-0.7598236517109564,1.250000000000001,-0.7623099794227034,1.250000000000001,-0.7660322097493961,1.250000000000001,-0.7697273694263902,1.250000000000001,-0.772494807755961,1.250000000000001,-0.7746484270527316,1.250000000000001,-0.7763740177225087,1.250000000000001,-0.7777887969948112,1.250000000000001,-0.7789704950426993
1.260000000000001,-0.6924413605297716,1.260000000000001,-0.7254163909280745,1.260000000000001,-0.7406671449166417,1.260000000000001,-0.74922993909582,1.260000000000001,-0.757106553100814,1.260000000000001,-0.7625923078856922,1.260000000000001,-0.7666469320574176,1.260000000000001,-0.769774476910534,1.260000000000001,-0.7722656156783343,1.260000000000001,-0.7759951677642986,1.260000000000001,-0.7796955248565605,1.260000000000001,-0.7824669019110259,1.260000000000001,-0.784623605700004,1.260000000000001,-0.7863516752777457,1.260000000000001,-0.7877684889725929,1.260000000000001,-0.7889518858219712
1.270000000000001,-0.7022131824775254,1.270000000000001,-0.7352735166965841,1.270000000000001,-0.7505606190777834,1.270000000000001,-0.7591445663237574,1.270000000000001,-0.7670339623181534,1.270000000000001,-0.7725293591619002,1.270000000000001,-0.7765914641397141,1.270000000000001,-0.7797249602627085,1.270000000000001,-0.7822209354082306,1.270000000000001,-0.785957851414233,1.270000000000001,-0.7896634410157537,1.270000000000001,-0.7924387841292477,1.270000000000001,-0.7945985942641282,1.270000000000001,-0.796329160598886,1.270000000000001,-0.7977480235554136,1.270000000000001,-0.7989331317289425
1.280000000000001,-0.7119845335501537,1.280000000000001,-0.7451301367079455,1.280000000000001,-0.7604536081838914,1.280000000000001,-0.7690587412180369,1.280000000000001,-0.7769609458932804,1.280000000000001,-0.7824660160775232,1.280000000000001,-0.786535632131995,1.280000000000001,-0.7896751071330095,1.280000000000001,-0.7921759433005957,1.280000000000001,-0.7959202644136348,1.280000000000001,-0.7996311210269953,1.280000000000001,-0.8024104571000934,1.280000000000001,-0.8045733951040754,1.280000000000001,-0.8063064757851496,1.280000000000001,-0.807727402633265,1.280000000000001,-0.8089142344816429
1.290000000000001,-0.7217554469636738,1.290000000000001,-0.754986271340276,1.290000000000001,-0.7703461267371261,1.290000000000001,-0.7789724748349763,1.290000000000001,-0.7868875127321715,1.290000000000001,-0.792402285992259,1.290000000000001,-0.796479442253186,1.290000000000001,-0.7996249228750612,1.290000000000001,-0.8021306440359193,1.290000000000001,-0.8058824104738125,1.290000000000001,-0.809598568014801,1.290000000000001,-0.8123819235172085,1.290000000000001,-0.8145480105846032,1.290000000000001,-0.8162836229425,1.290000000000001,-0.8177066281034486,1.290000000000001,-0.8188951958057313
1.300000000000001,-0.7315259552080583,1.300000000000001,-0.7648419406716008,1.300000000000001,-0.7802381890910305,1.300000000000001,-0.7888857781580719,1.300000000000001,-0.7968136717031521,1.300000000000001,-0.8023381762466789,1.300000000000001,-0.8064229007133652,1.300000000000001,-0.8095744128395742,1.300000000000001,-0.8120850422953119,1.300000000000001,-0.815844293310124,1.300000000000001,-0.8195657851118738,1.300000000000001,-0.8223531860846679,1.300000000000001,-0.8245224430821017,1.300000000000001,-0.8262606041891452,1.300000000000001,-0.8276857018757535,1.300000000000001,-0.8288760174393723
1.310000000000001,-0.7412960900866423,1.310000000000001,-0.7746971644988035,1.310000000000001,-0.7901298094645887,1.310000000000001,-0.7987986621109712,1.310000000000001,-0.8067394316491898,1.310000000000001,-0.8122736941737312,1.310000000000001,-0.8163660137244779,1.310000000000001,-0.8195235823843243,1.310000000000001,-0.8220391427697989,1.310000000000001,-0.8258059166500851,1.310000000000001,-0.8295327754666917,1.310000000000001,-0.8323242475241093,1.310000000000001,-0.8344966949912984,1.310000000000001,-0.8362374216618369,1.310000000000001,-0.8376646258783984,1.310000000000001,-0.8388567011388622
1.320000000000001,-0.7510658827541369,1.320000000000001,-0.7845519623562861,1.320000000000001,-0.800021001956543,1.320000000000001,-0.8087111375712001,1.320000000000001,-0.8166648014011731,1.320000000000001,-0.8222088471114077,1.320000000000001,-0.8263087875122854,1.320000000000001,-0.8294724368853396,1.320000000000001,-0.8319929501707715,1.320000000000001,-0.8357672842425349,1.320000000000001,-0.8394995422521854,1.320000000000001,-0.8422951105828986,1.320000000000001,-0.8444707687329649,1.320000000000001,-0.8462140775231528,1.320000000000001,-0.8476434020649164,1.320000000000001,-0.8488372486851461
1.330000000000001,-0.7608353637533192,1.330000000000001,-0.7944063535343659,1.330000000000001,-0.8099117805600433,1.330000000000001,-0.8186232153847632,1.330000000000001,-0.8265897897924358,1.330000000000001,-0.8321436424167884,1.330000000000001,-0.836251228329713,1.330000000000001,-0.8394209817495146,1.330000000000001,-0.8419464692418626,1.330000000000001,-0.8457283998681364,1.330000000000001,-0.8494660886757065,1.330000000000001,-0.8522657780435807,1.330000000000001,-0.8544446667628458,1.330000000000001,-0.856190573969936,1.330000000000001,-0.85762203242216,1.330000000000001,-0.8588176618914092
1.340000000000001,-0.7706045630504998,1.340000000000001,-0.8042603570975095,1.340000000000001,-0.8198021591777681,1.340000000000001,-0.8285349063818302,1.340000000000001,-0.8365144056747349,1.340000000000001,-0.8420780874817333,1.340000000000001,-0.8461933424719532,1.340000000000001,-0.8493692224289564,1.340000000000001,-0.8518997047725053,1.340000000000001,-0.8556892673514407,1.340000000000001,-0.8594324179905682,1.340000000000001,-0.8622362527348379,1.340000000000001,-0.8644183915820591,1.340000000000001,-0.866166913243172,1.340000000000001,-0.867600518979639,1.340000000000001,-0.868797942611958
1.350000000000001,-0.7803735100698157,1.350000000000001,-0.8141139919024417,1.350000000000001,-0.8296921516376388,1.350000000000001,-0.8384462213937444,1.350000000000001,-0.8464386579360308,1.350000000000001,-0.8520121897505895,1.350000000000001,-0.8561351362936304,1.350000000000001,-0.8593171644373983,1.350000000000001,-0.8618526616135366,1.350000000000001,-0.8656498905748635,1.350000000000001,-0.8693985335094516,1.350000000000001,-0.8722065375442964,1.350000000000001,-0.8743919457492575,1.350000000000001,-0.8761430976395139,1.350000000000001,-0.8775788638205094,1.350000000000001,-0.8787780927526535
1.360000000000001,-0.7901422337264377,1.360000000000001,-0.8239672766162434,1.360000000000001,-0.8395817717092621,1.360000000000001,-0.8483571712715957,1.360000000000001,-0.8563625555203467,1.360000000000001,-0.8619459567402621,1.360000000000001,-0.866076616228441,1.360000000000001,-0.8692648133691183,1.360000000000001,-0.8718053446952223,1.360000000000001,-0.8756102734949257,1.360000000000001,-0.879364438620089,1.360000000000001,-0.8821766354334902,1.360000000000001,-0.8843653318948987,1.360000000000001,-0.8861191295248718,1.360000000000001,-0.8875570690944643,1.360000000000001,-0.8887581142831724
1.370000000000001,-0.799910762458772,1.370000000000001,-0.8338202297344696,1.370000000000001,-0.849471033121269,1.370000000000001,-0.8582677669066811,1.370000000000001,-0.8662861074501848,1.370000000000001,-0.8718793960631447,1.370000000000001,-0.8760177888117835,1.370000000000001,-0.8792121749208177,1.370000000000001,-0.8817577590482313,1.370000000000001,-0.8855704201612568,1.370000000000001,-0.8893301368036302,1.370000000000001,-0.8921465494554894,1.370000000000001,-0.8943385527380424,1.370000000000001,-0.8960950113503894,1.370000000000001,-0.8975351370329399,1.370000000000001,-0.898738009251499
1.380000000000001,-0.8096791242597038,1.380000000000001,-0.843672869599416,1.380000000000001,-0.8593599495797695,1.380000000000001,-0.8681780192532016,1.380000000000001,-0.876209322851941,1.380000000000001,-0.8818125154534355,1.380000000000001,-0.8859586607069141,1.380000000000001,-0.8891592549170695,1.380000000000001,-0.8917099098280932,1.380000000000001,-0.8955303347388593,1.380000000000001,-0.8992956316562621,1.380000000000001,-0.9021162827756327,1.380000000000001,-0.9043116111061458,1.380000000000001,-0.9060707456713037,1.380000000000001,-0.9075130699670757,1.380000000000001,-0.9087177798010138
1.390000000000001,-0.819447346706984,1.390000000000001,-0.8535252144186013,1.390000000000001,-0.8692485347880909,1.390000000000001,-0.8780879393536433,1.390000000000001,-0.8861322109848909,1.390000000000001,-0.8917453227975034,1.390000000000001,-0.8958992387353349,1.390000000000001,-0.8991060593400149,1.390000000000001,-0.901661802343845,1.390000000000001,-0.9054900215343096,1.390000000000001,-0.9092609269146625,1.390000000000001,-0.9120858386959871,1.390000000000001,-0.9142845099584378,1.390000000000001,-0.9160463351692125,1.390000000000001,-0.9174908703489039,1.390000000000001,-0.9186974281906648
1.400000000000001,-0.8292154569928237,1.400000000000001,-0.8633772822835903,1.400000000000001,-0.8791368024681022,1.400000000000001,-0.8879975383672871,1.400000000000001,-0.8960547812744345,1.400000000000001,-0.9016778261690452,1.400000000000001,-0.9058395299121991,1.400000000000001,-0.9090525943640915,1.400000000000001,-0.9116134420916331,1.400000000000001,-0.9154494850266098,1.400000000000001,-0.9192260264860399,1.400000000000001,-0.9220552206842301,1.400000000000001,-0.9242572524134873,1.400000000000001,-0.9260217826783361,1.400000000000001,-0.9274685407763443,1.400000000000001,-0.9286769568187748
1.410000000000001,-0.8389834819527446,1.410000000000001,-0.8732290911892391,1.410000000000001,-0.8890247663833848,1.410000000000001,-0.8979068276024651,1.410000000000001,-0.9059770433503176,1.410000000000001,-0.9116100338698954,1.410000000000001,-0.9157795414876404,1.410000000000001,-0.9189988663967501,1.410000000000001,-0.9215648347942118,1.410000000000001,-0.9254087299035982,1.410000000000001,-0.9291909344835606,1.410000000000001,-0.9320244324076663,1.410000000000001,-0.9342298417817056,1.410000000000001,-0.9359970912164481,1.410000000000001,-0.9374460840226269,1.410000000000001,-0.938656368251009
1.420000000000001,-0.8487514480937899,1.420000000000001,-0.8830806590535232,1.420000000000001,-0.8989124403645982,1.420000000000001,-0.907815818553187,1.420000000000001,-0.9158990070907733,1.420000000000001,-0.9215419544775219,1.420000000000001,-0.9257192809950958,1.420000000000001,-0.9289448821261812,1.420000000000001,-0.931515986447348,1.420000000000001,-0.9353677611048388,1.420000000000001,-0.9391556552680713,1.420000000000001,-0.9419934777732969,1.420000000000001,-0.9442022816035279,1.420000000000001,-0.9459722640211947,1.420000000000001,-0.9474235030707767,1.420000000000001,-0.9486356652531587
1.430000000000001,-0.8585193816221354,1.430000000000001,-0.8929320037380609,1.430000000000001,-0.908799838337419,1.430000000000001,-0.917724522940909,1.430000000000001,-0.9258206826735308,1.430000000000001,-0.9314735969003014,1.430000000000001,-0.9356587563077607,1.430000000000001,-0.938890648577263,1.430000000000001,-0.9414669033743182,1.430000000000001,-0.9453265838721463,1.430000000000001,-0.949120193497144,1.430000000000001,-0.9519623609747762,1.430000000000001,-0.9541745756941082,1.430000000000001,-0.9559473045924923,1.430000000000001,-0.9574008011538451,1.430000000000001,-0.9586148508292975
1.440000000000001,-0.8682873084701748,1.440000000000001,-0.9027831430694969,1.440000000000001,-0.9186869743534879,1.440000000000001,-0.9276329527622758,1.440000000000001,-0.9357420806348482,1.440000000000001,-0.9414049704418228,1.440000000000001,-0.9455979757045019,1.440000000000001,-0.9488361731769633,1.440000000000001,-0.9514175922897306,1.440000000000001,-0.9552852038088494,1.440000000000001,-0.9590845541824198,1.440000000000001,-0.9619310865471604,1.440000000000001,-0.9641467281952736,1.440000000000001,-0.965922216741717,1.440000000000001,-0.9673779818014179,1.440000000000001,-0.9685939282658227
1.450000000000001,-0.8780552543231591,1.450000000000001,-0.9126340948619149,1.450000000000001,-0.9285738626248718,1.450000000000001,-0.9375411203437892,1.450000000000001,-0.9456632119377621,1.450000000000001,-0.951336084875556,1.450000000000001,-0.9555369479465351,1.450000000000001,-0.9587814638305783,1.450000000000001,-0.9613680603739583,1.450000000000001,-0.9652436269490192,1.450000000000001,-0.9690487427562731,1.450000000000001,-0.9718996594302829,1.450000000000001,-0.9741187436354032,1.450000000000001,-0.9758970046481603,1.450000000000001,-0.9773550488928864,1.450000000000001,-0.9785729011817217
1.460000000000001,-0.8878232446454333,1.460000000000001,-0.9224848769404688,1.460000000000001,-0.9384605175626126,1.460000000000001,-0.9474490384044406,1.460000000000001,-0.9555840880508317,1.460000000000001,-0.9612669505312299,1.460000000000001,-0.9654756823662189,1.460000000000001,-0.9687265290100421,1.460000000000001,-0.9713183153594231,1.460000000000001,-0.9752018598377474,1.460000000000001,-0.9790127651485976,1.460000000000001,-0.9818680850412899,1.460000000000001,-0.9840906269976102,1.460000000000001,-0.9858716729230386,1.460000000000001,-0.9873320067175155,1.460000000000001,-0.9885517735850791
1.470000000000001,-0.8975913047063476,1.470000000000001,-0.9323355071664555,1.470000000000001,-0.9483469538199533,1.470000000000001,-0.9573567201273778,1.470000000000001,-0.9655047210386505,1.470000000000001,-0.9711975783941369,1.470000000000001,-0.9754141889691568,1.470000000000001,-0.9786713778554273,1.470000000000001,-0.9812683656297144,1.470000000000001,-0.9851599096233402,1.470000000000001,-0.988976627874192,1.470000000000001,-0.9918363693565215,1.470000000000001,-0.9940623837961448,1.470000000000001,-0.9958462266807266,1.470000000000001,-0.9973088600409818,1.470000000000001,-0.9985305499353108
1.480000000000001,-0.9073594596058946,1.480000000000001,-0.942186003464062,1.480000000000001,-0.9582331863409964,1.480000000000001,-0.9672641792416873,1.480000000000001,-0.9754251236652414,1.480000000000001,-0.9811279802184396,1.480000000000001,-0.98535247855042,1.480000000000001,-0.9886160202903331,1.480000000000001,-0.9912182203321389,1.480000000000001,-0.9951177841618211,1.480000000000001,-0.9989403381305985,1.480000000000001,-1.001804519002199,1.480000000000001,-1.004034020160208,1.480000000000001,-1.005820671616252,1.480000000000001,-1.007285614177159,1.480000000000001,-1.008509235209873
1.490000000000001,-0.9171277343001577,1.490000000000001,-0.9520363838490529,1.490000000000001,-0.9681192304154591,1.490000000000001,-0.9771714301153129,1.490000000000001,-0.9853453095111998,1.490000000000001,-0.9910581686549338,1.490000000000001,-0.9952905628251244,1.490000000000001,-0.9985604671510802,1.490000000000001,-1.001167889503433,1.490000000000001,-1.005075492133289,1.490000000000001,-1.008903903905287,1.490000000000001,-1.011772541352343,1.490000000000001,-1.014005542923266,1.490000000000001,-1.015795014086939,1.490000000000001,-1.01726227506298,1.490000000000001,-1.018487834973185
1.5,-0.9268961536265897,1.5,-0.9618866664596872,1.5,-0.9780051017403861,1.5,-0.9870784878599027,1.5,-0.9952652931048366,1.5,-1.000988157392946,1.5,-1.005228454572499,1.5,-1.00850473032857,1.5,-1.011117384207266,1.5,-1.01503304316847,1.5,-1.018867334089707,1.5,-1.021740444630904,1.5,-1.023976959714574,1.5,-1.025769261194687,1.5,-1.027238849332794,1.5,-1.028466355444156
