nch18_Vdsat  (ll=2e-07) X,nch18_Vdsat  (ll=2e-07) Y,nch18_Vdsat  (ll=3e-07) X,nch18_Vdsat  (ll=3e-07) Y,nch18_Vdsat  (ll=4e-07) X,nch18_Vdsat  (ll=4e-07) Y,nch18_Vdsat  (ll=5e-07) X,nch18_Vdsat  (ll=5e-07) Y,nch18_Vdsat  (ll=6e-07) X,nch18_Vdsat  (ll=6e-07) Y,nch18_Vdsat  (ll=7e-07) X,nch18_Vdsat  (ll=7e-07) Y,nch18_Vdsat  (ll=8e-07) X,nch18_Vdsat  (ll=8e-07) Y,nch18_Vdsat  (ll=9e-07) X,nch18_Vdsat  (ll=9e-07) Y,nch18_Vdsat  (ll=1e-06) X,nch18_Vdsat  (ll=1e-06) Y,nch18_Vdsat  (ll=1.2e-06) X,nch18_Vdsat  (ll=1.2e-06) Y,nch18_Vdsat  (ll=1.4e-06) X,nch18_Vdsat  (ll=1.4e-06) Y,nch18_Vdsat  (ll=1.6e-06) X,nch18_Vdsat  (ll=1.6e-06) Y,nch18_Vdsat  (ll=1.8e-06) X,nch18_Vdsat  (ll=1.8e-06) Y,nch18_Vdsat  (ll=2e-06) X,nch18_Vdsat  (ll=2e-06) Y,nch18_Vdsat  (ll=2.2e-06) X,nch18_Vdsat  (ll=2.2e-06) Y,nch18_Vdsat  (ll=2.4e-06) X,nch18_Vdsat  (ll=2.4e-06) Y
1.400000000000001,0.3445998293245562,1.400000000000001,0.4576232936875348,1.400000000000001,0.5302535645274394,1.400000000000001,0.5825314846197341,1.400000000000001,0.6197439496497916,1.400000000000001,0.6485821002420532,1.400000000000001,0.671700902545131,1.400000000000001,0.6907168206127448,1.400000000000001,0.7066766895916656,1.400000000000001,0.7320625061293724,1.400000000000001,0.7430106999050973,1.400000000000001,0.7510414785694296,1.400000000000001,0.7571771827061071,1.400000000000001,0.7620184412622649,1.400000000000001,0.7659386233001581,1.400000000000001,0.7691809091628478
1.410000000000001,0.3468373396897181,1.410000000000001,0.4611274784382895,1.410000000000001,0.5346989045127609,1.410000000000001,0.5877174901925278,1.410000000000001,0.6254528932136689,1.410000000000001,0.6547121874461191,1.410000000000001,0.6781774052709868,1.410000000000001,0.6974833893234654,1.410000000000001,0.7136898124868161,1.410000000000001,0.7394726227654693,1.410000000000001,0.7506450944033334,1.410000000000001,0.7588372001796876,1.410000000000001,0.7650932515217821,1.410000000000001,0.7700270187370311,1.410000000000001,0.7740201078353164,1.410000000000001,0.7773210733135872
1.420000000000001,0.3490672798155114,1.420000000000001,0.4646204703316391,1.420000000000001,0.5391331612362781,1.420000000000001,0.592894043218957,1.420000000000001,0.6311534983051413,1.420000000000001,0.660835383751374,1.420000000000001,0.6846485468328386,1.420000000000001,0.7042460991060345,1.420000000000001,0.7207005044068814,1.420000000000001,0.7468828852162728,1.420000000000001,0.7582820018213989,1.420000000000001,0.7666372065366295,1.420000000000001,0.773014962333989,1.420000000000001,0.7780423006614018,1.420000000000001,0.78210914486757,1.420000000000001,0.7854694786486057
1.430000000000001,0.3512899683142349,1.430000000000001,0.4681026266197587,1.430000000000001,0.543556667443518,1.430000000000001,0.5980614433957032,1.430000000000001,0.6368460244366482,1.430000000000001,0.6669519167863288,1.430000000000001,0.6911145299521994,1.430000000000001,0.7110051332403753,1.430000000000001,0.7277089333948106,1.430000000000001,0.7542934400082408,1.430000000000001,0.7659215554992462,1.430000000000001,0.7744416210890021,1.430000000000001,0.7809424307699591,1.430000000000001,0.786064396244916,1.430000000000001,0.7902058381978802,1.430000000000001,0.793626224323207
1.440000000000001,0.3535057152169327,1.440000000000001,0.4715742972038218,1.440000000000001,0.5479697505287089,1.440000000000001,0.6032199867261528,1.440000000000001,0.6425307287575168,1.440000000000001,0.6730620127780527,1.440000000000001,0.6975755566789187,1.440000000000001,0.717760674914756,1.440000000000001,0.7347152678833323,1.440000000000001,0.7617044348362561,1.440000000000001,0.7735638903719454,1.440000000000001,0.7822505691463207,1.440000000000001,0.7888757744809329,1.440000000000001,0.7940934168163281,1.440000000000001,0.7983102937993304,1.440000000000001,0.8017914116872722
1.450000000000001,0.3557148222300451,1.450000000000001,0.4750358247855001,1.450000000000001,0.5523727326065693,1.450000000000001,0.6083699655482253,1.450000000000001,0.6482078660628721,1.450000000000001,0.6791658965570277,1.450000000000001,0.7040318284007502,1.450000000000001,0.7245129072480542,1.450000000000001,0.7417196767332525,1.450000000000001,0.7691160186367098,1.450000000000001,0.7812091430615904,1.450000000000001,0.7900641779815695,1.450000000000001,0.7968151132504123,1.450000000000001,0.8021294759359071,1.450000000000001,0.8064226199294999,1.450000000000001,0.8099651443969568
1.460000000000001,0.3579175829839917,1.460000000000001,0.4784875450170006,1.460000000000001,0.5567659305862306,1.460000000000001,0.613511668567025,1.460000000000001,0.6538776888076979,1.460000000000001,0.6852637915680951,1.460000000000001,0.7104835458619198,1.460000000000001,0.7312620133199257,1.460000000000001,0.748722329280237,1.460000000000001,0.776528341669299,1.460000000000001,0.7888574519734279,1.460000000000001,0.7978825769379976,1.460000000000001,0.8047605691067483,1.460000000000001,0.8101726895087821,1.460000000000001,0.8145429272401068,1.460000000000001,0.8181475285205522
1.470000000000001,0.3601142832742923,1.470000000000001,0.481929786649742,1.470000000000001,0.5611496562471613,1.470000000000001,0.6186453808913497,1.470000000000001,0.6595404471261161,1.470000000000001,0.6913559198883487,1.470000000000001,0.716930909187498,1.470000000000001,0.7380081762097771,1.470000000000001,0.755723395390548,1.470000000000001,0.7839415556022498,1.470000000000001,0.7965089573953072,1.470000000000001,0.8057058975331665,1.470000000000001,0.8127122664256463,1.470000000000001,0.8182231758834493,1.470000000000001,0.8226713288723202,1.470000000000001,0.8263386726265861
1.480000000000001,0.3623052012952301,1.480000000000001,0.4853628716813846,1.480000000000001,0.5655242163168135,1.480000000000001,0.6237713840737951,1.480000000000001,0.6651963888559651,1.480000000000001,0.6974425022500779,1.480000000000001,0.7233741179162522,1.480000000000001,0.7447515790429657,1.480000000000001,0.762723045522145,1.480000000000001,0.7913558135957549,1.480000000000001,0.8041638015864525,1.480000000000001,0.8135342735476138,1.480000000000001,0.8206703320135262,1.480000000000001,0.8262810559261546,1.480000000000001,0.8308079405187654,1.480000000000001,0.8345386878358454
1.490000000000001,0.3644906078661612,1.490000000000001,0.4887871155008775,1.490000000000001,0.5698899125496685,1.490000000000001,0.6288899561542195,1.490000000000001,0.6708457595671913,1.490000000000001,0.7035237580701837,1.490000000000001,0.7298133710379441,1.490000000000001,0.7514924050422026,1.490000000000001,0.7697214507907775,1.490000000000001,0.7987712703766532,1.490000000000001,0.8118221288490503,1.490000000000001,0.8213678410838058,1.490000000000001,0.8286348951513854,1.490000000000001,0.8343464530474083,1.490000000000001,0.8389528804348303,1.490000000000001,0.8427476878160038
1.5,0.3666707666507766,1.5,0.4922028270319566,1.5,0.5742470418070376,1.5,0.634001371705688,1.5,0.6764888025950646,1.5,0.709599905483825,1.5,0.7362488670369832,1.5,0.7582308375836635,1.5,0.7767187830361741,1.5,0.8061880822933926,1.5,0.8194840855658529,1.5,0.8292067385796476,1.5,0.836606087580873,1.5,0.8424194931634253,1.5,0.8471062693762125,1.5,0.8509657887018828
