pch18_Id_W  (ll=2e-07) X,pch18_Id_W  (ll=2e-07) Y,pch18_Id_W  (ll=3e-07) X,pch18_Id_W  (ll=3e-07) Y,pch18_Id_W  (ll=4e-07) X,pch18_Id_W  (ll=4e-07) Y,pch18_Id_W  (ll=5e-07) X,pch18_Id_W  (ll=5e-07) Y,pch18_Id_W  (ll=6e-07) X,pch18_Id_W  (ll=6e-07) Y,pch18_Id_W  (ll=7e-07) X,pch18_Id_W  (ll=7e-07) Y,pch18_Id_W  (ll=8e-07) X,pch18_Id_W  (ll=8e-07) Y,pch18_Id_W  (ll=9e-07) X,pch18_Id_W  (ll=9e-07) Y,pch18_Id_W  (ll=1e-06) X,pch18_Id_W  (ll=1e-06) Y,pch18_Id_W  (ll=1.2e-06) X,pch18_Id_W  (ll=1.2e-06) Y,pch18_Id_W  (ll=1.4e-06) X,pch18_Id_W  (ll=1.4e-06) Y,pch18_Id_W  (ll=1.6e-06) X,pch18_Id_W  (ll=1.6e-06) Y,pch18_Id_W  (ll=1.8e-06) X,pch18_Id_W  (ll=1.8e-06) Y,pch18_Id_W  (ll=2e-06) X,pch18_Id_W  (ll=2e-06) Y,pch18_Id_W  (ll=2.2e-06) X,pch18_Id_W  (ll=2.2e-06) Y,pch18_Id_W  (ll=2.4e-06) X,pch18_Id_W  (ll=2.4e-06) Y
1.320000000000001,-107.8342919591236,1.320000000000001,-68.81753640010348,1.320000000000001,-50.69599244369972,1.320000000000001,-40.15304653105271,1.320000000000001,-33.77069512598266,1.320000000000001,-29.06393499667844,1.320000000000001,-25.46806870095079,1.320000000000001,-22.63942524760754,1.320000000000001,-20.36033646829363,1.320000000000001,-16.92210628877086,1.320000000000001,-14.56183996307495,1.320000000000001,-12.76952933371877,1.320000000000001,-11.36399613985971,1.320000000000001,-10.23328044441626,1.320000000000001,-9.304597946525654,1.320000000000001,-8.528647939481889
1.330000000000001,-109.7491722217034,1.330000000000001,-70.07855717144402,1.330000000000001,-51.64685368325722,1.330000000000001,-40.91992885306313,1.330000000000001,-34.42371831077604,1.330000000000001,-29.6308090861059,1.330000000000001,-25.96796447987014,1.330000000000001,-23.08595490040785,1.330000000000001,-20.76344567193606,1.330000000000001,-17.2590168088337,1.330000000000001,-14.85198265630776,1.330000000000001,-13.0241133203359,1.330000000000001,-11.59066507801538,1.330000000000001,-10.43747241685309,1.330000000000001,-9.490315408618487,1.330000000000001,-8.69891970919916
1.340000000000001,-111.6670204038719,1.340000000000001,-71.34322320260796,1.340000000000001,-52.60136327084253,1.340000000000001,-41.69029390957254,1.340000000000001,-35.08006341387731,1.340000000000001,-30.20078766982033,1.340000000000001,-26.47074377808601,1.340000000000001,-23.5351613104922,1.340000000000001,-21.16904409726745,1.340000000000001,-17.59809845051786,1.340000000000001,-15.14402402354571,1.340000000000001,-13.28038249861713,1.340000000000001,-11.81884777830851,1.340000000000001,-10.64303766889549,1.340000000000001,-9.677289052662033,1.340000000000001,-8.870348635991641
1.350000000000001,-113.5875940642019,1.350000000000001,-72.61137336371009,1.350000000000001,-53.5594025794077,1.350000000000001,-42.46404861909117,1.350000000000001,-35.73965420623072,1.350000000000001,-30.7738069661878,1.350000000000001,-26.97635217895133,1.350000000000001,-23.98699727288211,1.350000000000001,-21.57709021708636,1.350000000000001,-17.93931797199012,1.350000000000001,-15.43793563413799,1.350000000000001,-13.53831204077819,1.350000000000001,-12.04852220948486,1.350000000000001,-10.84995640180485,1.350000000000001,-9.865500902855235,1.350000000000001,-9.042918260359503
1.360000000000001,-115.5106546750291,1.360000000000001,-73.88284802432814,1.360000000000001,-54.52085341169551,1.360000000000001,-43.24109967994863,1.360000000000001,-36.40241393840976,1.360000000000001,-31.34980254012144,1.360000000000001,-27.48473456253685,1.360000000000001,-24.44141487126481,1.360000000000001,-21.98754180568285,1.360000000000001,-18.28264148316028,1.360000000000001,-15.73368840211259,1.360000000000001,-13.79787647409508,1.360000000000001,-12.27966571408794,1.360000000000001,-11.0582082130946,1.360000000000001,-10.05493240338147,1.360000000000001,-9.216611566502927
1.370000000000001,-117.4359673609013,1.370000000000001,-75.15748889734058,1.370000000000001,-55.48559784883839,1.370000000000001,-44.02135339104947,1.370000000000001,-37.06826514471667,1.370000000000001,-31.9287091029901,1.370000000000001,-27.99583490851255,1.370000000000001,-24.89836528746968,1.370000000000001,-22.40035575652105,1.370000000000001,-18.62803428075264,1.370000000000001,-16.03125242648209,1.370000000000001,-14.05904952780686,1.370000000000001,-12.51225486239403,1.370000000000001,-11.26777195745985,1.370000000000001,-10.24556428606127,1.370000000000001,-9.391410856320022
1.380000000000001,-119.3633006444387,1.380000000000001,-76.43513888146826,1.380000000000001,-56.45351808930676,1.380000000000001,-44.80471545290447,1.380000000000001,-37.73712942092131,1.380000000000001,-32.51046028286288,1.380000000000001,-28.50959606810877,1.380000000000001,-25.35779857993889,1.380000000000001,-22.81548786946868,1.380000000000001,-18.97546065486928,1.380000000000001,-16.3305968034447,1.380000000000001,-14.32180395278382,1.380000000000001,-12.74626528019154,1.380000000000001,-11.47862558269919,1.380000000000001,-10.43737641414141,1.380000000000001,-9.567297600644725
1.390000000000001,-121.2924261990227,1.390000000000001,-77.7156419016963,1.390000000000001,-57.42449627627139,1.390000000000001,-45.59109074523982,1.390000000000001,-38.40892717067802,1.390000000000001,-33.09498835946219,1.390000000000001,-29.02595949924707,1.390000000000001,-25.81966342522576,1.390000000000001,-23.23289260168509,1.390000000000001,-19.32488366148952,1.390000000000001,-16.63168940509008,1.390000000000001,-14.586111308817,1.390000000000001,-12.98167144553089,1.390000000000001,-11.69074593602475,1.390000000000001,-10.63034759787478,1.390000000000001,-9.744252263621755
1.400000000000001,-123.2231186077255,1.400000000000001,-78.99884274668418,1.400000000000001,-58.39841431116834,1.400000000000001,-46.38038307687152,1.400000000000001,-39.08357731482812,1.400000000000001,-33.68222395724406,1.400000000000001,-29.54486495792982,1.400000000000001,-26.28390681554597,1.400000000000001,-23.65252277528214,1.400000000000001,-19.67626485440623,1.400000000000001,-16.93449661836339,1.400000000000001,-14.85194171361361,1.400000000000001,-13.21844644887897,1.400000000000001,-11.9041085355382,1.400000000000001,-10.82445537699221,1.400000000000001,-9.922254095618108
1.410000000000001,-125.1551551279015,1.410000000000001,-80.28458690217269,1.410000000000001,-59.37515365090869,1.410000000000001,-47.17249490284458,1.410000000000001,-39.76099695685588,1.410000000000001,-34.27209568897715,1.410000000000001,-30.06625013788642,1.410000000000001,-26.75047370431747,1.410000000000001,-24.07432923380091,1.410000000000001,-20.02956396909547,1.410000000000001,-17.2389830371574,1.410000000000001,-15.11926354681824,1.410000000000001,-13.45656171046075,1.410000000000001,-12.11868730109063,1.410000000000001,-11.01967576468569,1.410000000000001,-10.10128088965371
1.420000000000001,-127.0883154608799,1.420000000000001,-81.57272037930379,1.420000000000001,-60.35459508579773,1.420000000000001,-47.9673270030646,1.420000000000001,-40.44110099676898,1.420000000000001,-34.86452974108498,1.420000000000001,-30.59005024933898,1.420000000000001,-27.21930659049324,1.420000000000001,-24.49826043844633,1.420000000000001,-20.38473854999168,1.420000000000001,-17.54511109956768,1.420000000000001,-15.38804310171792,1.420000000000001,-13.69598664804356,1.420000000000001,-12.33445423833864,1.420000000000001,-11.21598294741488,1.420000000000001,-10.28130869611071
1.430000000000001,-129.0223815261978,1.430000000000001,-82.86308953663847,1.430000000000001,-61.33661849478896,1.430000000000001,-48.76477811581864,1.430000000000001,-41.12380168461645,1.430000000000001,-35.45944939089862,1.430000000000001,-31.11619752663744,1.430000000000001,-27.69034503142075,1.430000000000001,-24.92426199399625,1.430000000000001,-20.74174351171478,1.430000000000001,-17.85284066168582,1.430000000000001,-15.65824417685129,1.430000000000001,-13.93668828817825,1.430000000000001,-12.55137906971381,1.430000000000001,-11.41334893487366,1.430000000000001,-10.46231149059415
1.440000000000001,-130.9571372398215,1.440000000000001,-84.1555408945251,1.440000000000001,-62.32110257421429,1.440000000000001,-49.56474451871756,1.440000000000001,-41.80900810385435,1.440000000000001,-36.05677444496102,1.440000000000001,-31.64462065357421,1.440000000000001,-28.16352507308706,1.440000000000001,-25.3522760935,1.440000000000001,-21.10053062410942,1.440000000000001,-18.16212849900476,1.440000000000001,-15.92982759975932,1.440000000000001,-14.17863081416362,1.440000000000001,-12.76942880646299,1.440000000000001,-11.61174315502884,1.440000000000001,-10.64426079050029
1.450000000000001,-132.892368295823,1.450000000000001,-85.44992094031299,1.450000000000001,-63.30792453560336,1.450000000000001,-50.36711954874824,1.450000000000001,-42.49662557390204,1.450000000000001,-36.656420586799,1.450000000000001,-32.17524409461049,1.450000000000001,-28.6387785861795,1.450000000000001,-25.78224087055743,1.450000000000001,-21.46104791078466,1.450000000000001,-18.47292772687209,1.450000000000001,-16.20275067588188,1.450000000000001,-14.42177504507165,1.450000000000001,-12.98856725720128,1.450000000000001,-11.81113199058547,1.450000000000001,-10.82712521739093
1.460000000000001,-134.8278619509732,1.460000000000001,-86.74607592272677,1.460000000000001,-64.29695976763556,1.460000000000001,-51.17179305239046,1.460000000000001,-43.18655496070914,1.460000000000001,-37.25829862238751,1.460000000000001,-32.70798732036745,1.460000000000001,-29.11603249673447,1.460000000000001,-26.21408964848435,1.460000000000001,-21.82323895153686,1.460000000000001,-18.78518713284423,1.460000000000001,-16.47696655754264,1.460000000000001,-14.66607784246912,1.460000000000001,-13.20875447096081,1.460000000000001,-12.01147825592052,1.460000000000001,-11.01087000505569
1.470000000000001,-136.7634068117298,1.470000000000001,-88.04385163351867,1.470000000000001,-65.28808145668754,1.470000000000001,-51.97865075626246,1.470000000000001,-43.8786918842405,1.470000000000001,-37.86231361226203,1.470000000000001,-33.24276391699031,1.470000000000001,-29.59520790177727,1.470000000000001,-26.64775007753348,1.470000000000001,-22.18704208112957,1.470000000000001,-19.09885041682028,1.470000000000001,-16.75242353161996,1.470000000000001,-14.91149144552414,1.470000000000001,-13.42994611700276,1.470000000000001,-12.21274061794106,1.470000000000001,-11.19545645759669
1.480000000000001,-138.6987926231036,1.480000000000001,-89.34309317429445,1.480000000000001,-66.28116015989563,1.480000000000001,-52.78757354871419,1.480000000000001,-44.57292581286649,1.480000000000001,-38.46836388143097,1.480000000000001,-33.77948057200346,1.480000000000001,-30.07621906391647,1.480000000000001,-27.0831431552409,1.480000000000001,-22.55238948106233,1.480000000000001,-19.41385534014332,1.480000000000001,-17.02906423050924,1.480000000000001,-15.15796274157884,1.480000000000001,-13.6520928102309,1.480000000000001,-12.41487297092252,1.480000000000001,-11.38084136842351
1.490000000000001,-140.6338100588995,1.490000000000001,-90.64364470617313,1.490000000000001,-67.27606332416066,1.490000000000001,-53.59843666348559,1.490000000000001,-45.26913903726439,1.490000000000001,-39.07633990255598,1.490000000000001,-34.31803593483085,1.490000000000001,-30.55897228518227,1.490000000000001,-27.52018213173914,1.490000000000001,-22.9192061680141,1.490000000000001,-19.73013279320877,1.490000000000001,-17.30682478000891,1.490000000000001,-15.40543248856371,1.490000000000001,-13.87513940035391,1.490000000000001,-12.61782378456302,1.490000000000001,-11.5669764200008
1.5,-142.5682505128241,1.5,-91.94534917967947,1.5,-68.27265474424098,1.5,-54.41110875835668,1.5,-45.96720552124633,1.5,-39.68612305519785,1.5,-34.85831935917584,1.5,-31.04336467045885,1.5,-27.95877131248489,1.5,-23.28740889349286,1.5,-20.04760580324006,1.5,-17.58563391033858,1.5,-15.65383451818495,1.5,-14.09902425520554,1.5,-12.82153545631581,1.5,-11.75380759551945
